file,n,m,FVS_size,runtime,validity
grid_000602.txt,616,1182,197,6.760566,True
grid_000604.txt,950,1831,300,16.11127,True
grid_000606.txt,420,799,135,2.929818,True
grid_000608.txt,858,1655,282,13.84571,True
grid_000610.txt,460,877,148,3.498723,True
grid_000612.txt,528,1000,174,4.567107,True
grid_000614.txt,1248,2422,422,28.473151,True
grid_000616.txt,300,563,96,1.557217,True
grid_000618.txt,195,362,59,0.582581,True
grid_000620.txt,275,514,88,1.116076,True
grid_000622.txt,1176,2282,381,22.550268,True
grid_000624.txt,608,1165,193,6.626839,True
grid_000626.txt,2156,4219,717,30.009272,True
grid_000628.txt,1288,2502,429,28.810052,True
grid_000630.txt,294,553,93,1.333699,True
grid_000632.txt,1363,2650,446,30.001431,True
grid_000634.txt,468,885,152,3.119825,True
grid_000636.txt,1380,2684,454,30.001487,True
grid_000638.txt,330,619,103,1.79695,True
grid_000640.txt,738,1417,237,12.695405,True
grid_000642.txt,187,346,59,0.506482,True
grid_000644.txt,416,787,130,2.69855,True
grid_000646.txt,1776,3467,596,30.00185,True
grid_000648.txt,340,636,103,1.753286,True
grid_000650.txt,1054,2043,339,20.201442,True
grid_000652.txt,774,1487,254,10.077722,True
grid_000654.txt,1140,2212,372,28.201668,True
grid_000656.txt,276,517,88,1.221518,True
grid_000658.txt,594,1139,193,9.452156,True
grid_000660.txt,798,1537,259,11.304966,True
grid_000662.txt,592,1131,191,5.849751,True
grid_000664.txt,462,881,147,6.313635,True
grid_000666.txt,1536,2992,503,30.001326,True
grid_000668.txt,480,902,146,3.552853,True
grid_000670.txt,1428,2780,473,30.001219,True
grid_000672.txt,704,1354,226,8.406732,True
grid_000674.txt,546,1037,181,4.57318,True
grid_000676.txt,714,1369,236,8.592396,True
grid_000678.txt,336,632,105,2.023476,True
grid_000680.txt,575,1102,186,8.161089,True
grid_000682.txt,154,283,48,0.331227,True
grid_000684.txt,1426,2775,474,30.001315,True
grid_000686.txt,1120,2172,360,26.277828,True
grid_000688.txt,504,963,163,5.361075,True
grid_000690.txt,275,514,88,1.116582,True
grid_000692.txt,759,1462,245,9.708281,True
grid_000694.txt,1100,2131,369,22.582404,True
grid_000696.txt,216,402,68,0.657756,True
grid_000698.txt,559,1062,186,4.824987,True
grid_000700.txt,2450,4801,814,30.008823,True
grid_000702.txt,1085,2104,352,21.673539,True
grid_000704.txt,1054,2043,339,20.152008,True
grid_000706.txt,1269,2464,428,28.657107,True
grid_000708.txt,377,712,116,2.286674,True
grid_000710.txt,900,1740,293,19.951245,True
grid_000712.txt,780,1504,251,18.220668,True
grid_000714.txt,720,1382,232,9.491889,True
grid_000716.txt,2116,4140,702,30.0095,True
grid_000718.txt,1372,2667,444,30.001496,True
grid_000720.txt,460,877,148,3.244805,True
grid_000722.txt,486,927,156,3.755476,True
grid_000724.txt,1073,2080,347,20.795278,True
grid_000726.txt,154,283,48,0.32894,True
grid_000728.txt,468,885,149,3.425039,True
grid_000730.txt,738,1417,237,13.024345,True
grid_000732.txt,451,850,149,3.184152,True
grid_000734.txt,686,1309,218,8.110402,True
grid_000736.txt,325,612,100,1.618268,True
grid_000738.txt,570,1091,184,5.298394,True
grid_000740.txt,960,1852,309,17.219885,True
grid_000742.txt,399,758,130,2.491057,True
grid_000744.txt,532,1012,172,4.486925,True
grid_000746.txt,880,1696,283,13.702344,True
grid_000748.txt,1520,2962,500,30.001487,True
grid_000750.txt,480,908,152,4.646759,True
grid_000752.txt,592,1131,187,5.503064,True
grid_000754.txt,1230,2389,403,29.035582,True
grid_000756.txt,2401,4704,797,30.009022,True
grid_000758.txt,1125,2180,379,22.135961,True
grid_000760.txt,800,1543,256,11.184835,True
grid_000762.txt,540,1023,171,4.60969,True
grid_000764.txt,351,662,112,1.85743,True
grid_000766.txt,289,544,90,1.304511,True
grid_000768.txt,143,262,44,0.281562,True
grid_000770.txt,300,563,96,1.53994,True
grid_000772.txt,2058,4025,685,30.011606,True
grid_000774.txt,615,1174,202,6.191742,True
grid_000776.txt,735,1406,236,11.021169,True
grid_000778.txt,437,832,142,4.485115,True
grid_000780.txt,1554,3029,518,30.001314,True
grid_000782.txt,2450,4801,814,30.00857,True
grid_000784.txt,1161,2252,380,30.001295,True
grid_000786.txt,620,1189,198,6.305389,True
grid_000788.txt,272,511,86,1.150886,True
grid_000790.txt,1276,2479,427,30.00191,True
grid_000792.txt,544,1039,174,5.321967,True
grid_000794.txt,210,389,64,0.635616,True
grid_000796.txt,1012,1956,334,18.587687,True
grid_000798.txt,703,1350,227,8.689934,True
grid_000800.txt,1326,2579,440,30.001212,True
grid_000802.txt,1886,3685,624,30.009796,True
grid_000804.txt,966,1867,313,18.40433,True
grid_000806.txt,1161,2252,380,30.001108,True
grid_000808.txt,392,742,125,3.017653,True
grid_000810.txt,1276,2479,427,30.001169,True
grid_000812.txt,884,1708,281,13.830525,True
grid_000814.txt,644,1228,214,6.871679,True
grid_000816.txt,1485,2892,499,30.001544,True
grid_000818.txt,882,1697,286,12.850196,True
grid_000820.txt,820,1579,268,15.97859,True
grid_000822.txt,370,693,118,2.151326,True
grid_000824.txt,1089,2112,359,22.611987,True
grid_000826.txt,850,1641,270,12.717587,True
grid_000828.txt,1120,2172,360,26.228799,True
grid_000830.txt,364,687,116,1.985978,True
grid_000832.txt,492,931,154,3.881573,True
grid_000834.txt,240,449,77,0.860815,True
grid_000836.txt,624,1193,204,6.70302,True
grid_000838.txt,1500,2920,504,30.001291,True
grid_000840.txt,754,1453,244,10.192089,True
grid_000842.txt,945,1824,314,18.149274,True
grid_000844.txt,336,632,105,2.190685,True
grid_000846.txt,1404,2733,464,30.001367,True
grid_000848.txt,1036,2007,334,19.618726,True
grid_000850.txt,728,1402,233,11.683292,True
grid_000852.txt,1728,3372,580,30.010189,True
grid_000854.txt,484,924,153,3.94908,True
grid_000856.txt,390,731,126,2.353786,True
grid_000858.txt,882,1701,292,15.445204,True
grid_000860.txt,588,1127,188,9.369621,True
grid_000862.txt,484,924,153,4.32057,True
grid_000864.txt,612,1172,197,6.582344,True
grid_000866.txt,840,1622,269,12.108831,True
grid_000868.txt,1462,2847,474,30.001181,True
grid_000870.txt,455,862,144,3.840324,True
grid_000872.txt,1000,1935,326,19.135569,True
grid_000874.txt,558,1067,178,5.325204,True
grid_000876.txt,396,745,124,2.83957,True
grid_000878.txt,1440,2804,475,30.001533,True
grid_000880.txt,806,1555,257,13.062606,True
grid_000882.txt,779,1498,257,10.562137,True
grid_000884.txt,924,1787,296,15.38168,True
grid_000886.txt,1505,2932,493,30.001482,True
grid_000888.txt,1225,2376,395,26.858783,True
grid_000890.txt,522,997,166,7.400605,True
grid_000892.txt,858,1657,277,12.833155,True
grid_000894.txt,476,904,151,4.586053,True
grid_000896.txt,819,1578,266,12.00586,True
grid_000898.txt,700,1347,223,8.089949,True
grid_000900.txt,462,871,153,3.210128,True
grid_000902.txt,380,721,119,2.338015,True
grid_000904.txt,340,636,103,1.768064,True
grid_000906.txt,380,721,121,2.323086,True
grid_000908.txt,522,997,166,7.289661,True
grid_000910.txt,286,535,89,1.741563,True
grid_000912.txt,988,1912,321,17.150445,True
grid_000914.txt,988,1912,321,17.40486,True
grid_000916.txt,1974,3859,659,30.009601,True
grid_000918.txt,1950,3811,654,30.009991,True
grid_000920.txt,528,997,176,4.122985,True
grid_000922.txt,800,1534,266,10.865792,True
grid_000924.txt,1012,1956,334,17.829716,True
grid_000926.txt,1023,1982,330,20.985991,True
grid_000928.txt,1075,2082,346,25.47045,True
grid_000930.txt,520,994,166,4.163644,True
grid_000932.txt,504,963,163,5.580201,True
grid_000934.txt,1536,2992,515,30.00132,True
grid_000936.txt,1330,2587,435,30.001829,True
grid_000938.txt,987,1906,320,22.441594,True
grid_000940.txt,1764,3443,589,30.00144,True
grid_000942.txt,1978,3867,654,30.010154,True
grid_000944.txt,420,796,134,3.104241,True
grid_000946.txt,615,1174,197,6.921007,True
grid_000948.txt,1450,2821,487,30.001339,True
grid_000950.txt,1488,2897,481,30.001252,True
grid_000952.txt,1360,2646,441,30.001373,True
grid_000954.txt,2000,3910,671,30.009718,True
grid_000956.txt,1927,3766,639,30.009997,True
grid_000958.txt,306,577,97,1.61179,True
grid_000960.txt,300,565,96,1.37154,True
grid_000962.txt,1200,2326,394,26.471929,True
grid_000964.txt,608,1165,193,6.433784,True
grid_000966.txt,920,1777,299,15.090507,True
grid_000968.txt,1376,2677,457,30.001096,True
grid_000970.txt,950,1831,300,15.805505,True
grid_000972.txt,903,1742,295,13.92673,True
grid_000974.txt,1296,2520,428,30.001081,True
grid_000976.txt,2401,4704,797,30.009069,True
grid_000978.txt,2208,4322,733,30.01024,True
grid_000980.txt,544,1038,171,4.994011,True
grid_000982.txt,792,1526,257,11.359322,True
grid_000984.txt,190,351,60,0.503468,True
grid_000986.txt,630,1207,202,6.555916,True
grid_000988.txt,1053,2040,343,25.051783,True
grid_000990.txt,837,1616,266,12.781061,True
grid_000992.txt,1596,3112,525,30.001482,True
grid_000994.txt,297,556,95,1.354346,True
grid_000996.txt,528,1010,167,4.770155,True
grid_000998.txt,396,747,123,3.429175,True
grid_001000.txt,336,632,107,1.80871,True
grid_001002.txt,546,1037,169,4.912476,True
grid_001004.txt,806,1555,257,13.075427,True
grid_001006.txt,1064,2062,347,22.672975,True
grid_001008.txt,666,1277,214,8.592643,True
grid_001010.txt,924,1787,296,15.441242,True
grid_001012.txt,336,634,107,1.815249,True
grid_001014.txt,1395,2714,453,30.001299,True
grid_001016.txt,540,1023,171,4.654722,True
grid_001018.txt,1189,2308,395,29.629288,True
grid_001020.txt,684,1313,221,8.036258,True
grid_001022.txt,1363,2650,457,30.00143,True
grid_001024.txt,300,565,95,1.735909,True
grid_001026.txt,1066,2065,348,24.401618,True
grid_001028.txt,1677,3272,554,30.001463,True
grid_001030.txt,738,1417,237,12.992638,True
grid_001032.txt,510,973,164,4.24234,True
grid_001034.txt,700,1347,224,8.543364,True
grid_001036.txt,1128,2185,371,23.085427,True
grid_001038.txt,702,1347,229,8.608492,True
grid_001040.txt,1344,2614,449,30.001327,True
grid_001042.txt,121,220,36,0.250472,True
grid_001044.txt,1672,3262,558,30.001625,True
grid_001046.txt,500,955,160,3.984356,True
grid_001048.txt,688,1317,217,8.158036,True
grid_001050.txt,1320,2567,435,30.001185,True
grid_001052.txt,299,562,92,1.424247,True
grid_001054.txt,110,199,33,0.14574,True
grid_001056.txt,630,1201,200,7.366404,True
grid_001058.txt,486,927,156,3.816978,True
grid_001060.txt,364,687,116,2.199761,True
grid_001062.txt,364,687,113,2.190339,True
grid_001064.txt,714,1373,232,8.728579,True
grid_001066.txt,576,1092,192,5.963199,True
grid_001068.txt,420,797,134,3.363641,True
grid_001070.txt,2300,4504,770,30.009835,True
grid_001072.txt,1395,2714,453,30.001426,True
grid_001074.txt,420,796,134,3.080511,True
grid_001076.txt,1080,2094,354,30.001251,True
grid_001078.txt,588,1120,194,5.966337,True
