source_file,family,track,category,solver,status,fvs_size,timestamp,feature_set
ego_000450.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T13:58:26.503361,v3
ego_000452.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T13:58:36.707103,v3
ego_000467.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T13:58:57.224691,v3
ego_000468.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T13:59:10.079846,v3
ego_000469.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T13:59:20.832924,v3
ego_000471.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T13:59:40.411261,v3
ego_000477.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T13:59:52.922596,v3
ego_000485.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:00:05.759900,v3
ego_000489.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:00:16.222673,v3
ego_000501.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:00:28.908631,v3
ego_000505.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:00:44.386028,v3
ego_000512.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:01:05.814673,v3
ego_000517.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:01:27.815665,v3
ego_000523.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:01:44.301617,v3
ego_000530.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:01:56.373270,v3
ego_000531.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:02:15.522901,v3
ego_000549.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:02:26.176562,v3
ego_000550.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:02:36.557920,v3
ego_000552.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:02:51.857236,v3
ego_000571.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:03:05.397917,v3
ego_000573.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:03:15.792540,v3
