file,n,m,FVS_size,runtime,validity,kernelization_time,gnn_candidate_time
h_100,75879,508837,36161,91.229115,True,0.0,0.0
h_101,65536,618237,64932,90.769668,True,0.0,0.0
h_102,265214,418956,9605,90.973865,True,0.0,0.0
h_103,159316,544621,68849,91.414234,True,0.0,0.0
h_104,65536,640429,64635,90.772538,True,0.0,0.0
h_105,65536,652583,65070,90.658358,True,0.0,0.0
h_106,65536,654158,65183,90.681889,True,0.0,0.0
h_107,32768,699385,32091,90.846646,True,0.0,0.0
h_108,65536,688044,65217,90.81168,True,0.0,0.0
h_109,8192,839576,8081,91.397348,True,0.0,0.0
h_110,32768,826394,32354,90.94064,True,0.0,0.0
h_111,77360,828161,69801,93.109062,True,0.0,0.0
h_112,8192,944523,8109,91.524339,True,0.0,0.0
h_113,194085,854377,91746,92.828411,True,0.0,0.0
h_114,187341,865700,172962,93.248457,True,0.0,0.0
h_115,262111,1234877,237709,93.039989,True,0.0,0.0
h_116,299580,1363755,274324,95.841764,True,0.0,0.0
h_117,325729,1469679,132601,91.585448,True,0.0,0.0
h_118,81306,1768135,70002,93.468728,True,0.0,0.0
h_119,342573,1619304,323725,96.89769,True,0.0,0.0
h_120,32768,2049515,32000,93.268183,True,0.0,0.0
h_121,16384,2076651,16325,94.276648,True,0.0,0.0
h_122,2048,2097152,2041,99.761095,True,0.0,0.0
h_123,4096,2097152,4074,99.54931,True,0.0,0.0
h_124,8192,2097152,8156,101.413252,True,0.0,0.0
h_125,16384,2097152,16218,100.068178,True,0.0,0.0
h_126,65536,2048311,65429,93.181528,True,0.0,0.0
h_127,32768,2128971,32668,93.283303,True,0.0,0.0
h_128,32768,2130600,32671,93.843706,True,0.0,0.0
h_129,32768,2148521,32205,102.83395,True,0.0,0.0
h_130,16384,2192284,16327,93.91426,True,0.0,0.0
h_131,16384,2194576,16329,94.207389,True,0.0,0.0
h_132,65536,2184865,65433,93.163311,True,0.0,0.0
h_133,131072,2130456,130056,92.258083,True,0.0,0.0
h_134,131072,2131741,130270,92.861586,True,0.0,0.0
h_135,32768,2235835,32239,93.908247,True,0.0,0.0
h_136,32768,2240608,32336,93.345017,True,0.0,0.0
h_137,32768,2241646,32222,93.958448,True,0.0,0.0
h_138,32768,2270902,32674,93.25677,True,0.0,0.0
h_139,16384,2293868,16335,95.008032,True,0.0,0.0
h_140,131072,2199584,130254,93.066685,True,0.0,0.0
h_141,65536,2321780,65444,93.593746,True,0.0,0.0
h_142,131072,2294338,130511,92.996997,True,0.0,0.0
h_143,32768,2412833,32694,93.468676,True,0.0,0.0
h_144,32768,2416672,32695,93.891104,True,0.0,0.0
h_145,32768,2416820,32696,93.94449,True,0.0,0.0
h_146,131072,2322563,130502,93.176262,True,0.0,0.0
h_147,32768,2422154,32376,94.625619,True,0.0,0.0
h_148,432535,2038645,408493,96.82883,True,0.0,0.0
h_149,131072,2340382,130471,93.365184,True,0.0,0.0
h_150,65536,2456589,65443,93.353303,True,0.0,0.0
h_151,65536,2457973,65446,93.633044,True,0.0,0.0
h_152,65536,2458355,65452,93.904417,True,0.0,0.0
h_153,32768,2554765,32703,93.702897,True,0.0,0.0
h_154,32768,2556720,32703,93.712088,True,0.0,0.0
h_155,131072,2459701,130781,92.823353,True,0.0,0.0
h_156,32768,2558829,32702,94.048465,True,0.0,0.0
h_157,281903,2312497,261249,94.238743,True,0.0,0.0
h_158,32768,2614043,32597,94.811625,True,0.0,0.0
h_159,32768,2621362,32552,93.964979,True,0.0,0.0
h_160,65536,2593066,65465,93.331513,True,0.0,0.0
h_161,32768,2684883,32277,106.152786,True,0.0,0.0
h_162,131072,2587747,130993,93.713272,True,0.0,0.0
h_163,32768,2696696,32715,94.165249,True,0.0,0.0
h_164,131072,2620644,130630,93.867064,True,0.0,0.0
h_165,131072,2622100,130839,93.862651,True,0.0,0.0
h_166,65536,2728370,65474,93.665124,True,0.0,0.0
h_167,65536,2731506,65472,93.347449,True,0.0,0.0
h_168,32768,2794794,32662,95.072427,True,0.0,0.0
h_169,32768,2808603,32614,95.148772,True,0.0,0.0
h_170,32768,2838628,32717,95.281289,True,0.0,0.0
h_171,131072,2741624,130631,93.914541,True,0.0,0.0
h_172,32768,2840800,32716,94.281246,True,0.0,0.0
h_173,32768,2843144,32716,94.236933,True,0.0,0.0
h_174,131072,2754294,130242,93.605506,True,0.0,0.0
h_175,131072,2757784,130799,94.022908,True,0.0,0.0
h_176,131072,2777076,130885,93.379386,True,0.0,0.0
h_177,131072,2784435,130831,93.484702,True,0.0,0.0
h_178,131072,2785982,130962,93.401585,True,0.0,0.0
h_179,131072,2921009,130743,93.521026,True,0.0,0.0
h_180,131072,2949960,130970,94.340139,True,0.0,0.0
h_181,131072,2950732,130981,93.783319,True,0.0,0.0
h_182,131072,2951641,130988,93.894276,True,0.0,0.0
h_183,131072,3115621,130986,93.621744,True,0.0,0.0
h_184,32768,3221596,32453,109.311946,True,0.0,0.0
h_185,32768,3222505,32403,110.519226,True,0.0,0.0
h_186,566326,2770690,482460,98.740699,False,0.0,0.0
h_187,131072,3225441,130988,94.331881,True,0.0,0.0
h_188,262144,3100200,262054,93.439854,True,0.0,0.0
h_189,262144,3100310,262041,93.581585,True,0.0,0.0
h_190,131072,3244452,131015,94.1947,True,0.0,0.0
h_191,131072,3275806,131009,93.879608,True,0.0,0.0
h_192,32768,3726392,32736,97.035391,True,0.0,0.0
h_193,32768,3734348,32732,97.472277,True,0.0,0.0
h_194,4096,4194304,4088,120.179818,True,0.0,0.0
h_195,4096,4194304,4086,113.350716,True,0.0,0.0
h_196,8192,4194304,8182,120.403845,True,0.0,0.0
h_197,8192,4194304,8178,118.593137,True,0.0,0.0
h_198,962897,4419758,214541,103.578112,False,0.0,0.0
h_199,875713,5105039,228769,99.845967,False,0.0,0.0
h_200,2394385,5021410,75769,102.30277,False,0.0,0.0
