file,n,m,FVS_size,runtime,validity,kernelization_time,gnn_candidate_time,initial_kernel_size,final_kernel_size,n_dynamic_reductions,solution_size,time_seconds
h_001,1024,2103,52,28.17403,True,0.005681,19.470875,1024,1024,0,52,28.17403
h_002,1024,3473,40,12.59893,True,0.007243,7.089313,1024,1024,0,40,12.59893
h_003,1024,3480,39,12.771302,True,0.0073,6.795366,1024,1024,0,39,12.771302
h_004,1024,3624,60,20.198686,True,0.008343,7.017056,1024,1024,0,60,20.198686
h_005,843,3995,288,67.831405,True,0.010941,7.815097,843,843,0,288,67.831405
h_006,2048,4096,93,25.882763,True,0.010545,6.971962,2048,2048,0,93,25.882763
h_007,2048,4096,94,18.119498,True,0.012003,7.069603,2048,2048,0,94,18.119498
h_008,1024,5222,31,16.750791,True,0.010666,7.219891,1024,1024,0,31,16.750791
h_009,1024,5231,37,15.623686,True,0.010208,7.014696,1024,1024,0,37,15.623686
h_010,1024,5471,73,37.15225,True,0.084404,7.340639,1024,1024,0,73,37.15225
h_011,1024,5480,81,44.545499,True,0.01127,7.248498,1024,1024,0,81,44.545499
h_012,1024,5487,78,54.616811,True,0.011567,7.583059,1024,1024,0,78,54.616811
h_013,2048,5216,212,68.146418,True,0.01328,8.12805,2048,2048,0,212,68.146418
h_014,2048,5219,204,67.876282,True,0.014502,7.857409,2048,2048,0,204,67.876282
h_015,2048,7005,77,38.255837,True,0.015226,7.320609,2048,2048,0,77,38.255837
h_016,2048,7307,112,59.721856,True,0.017467,7.683648,2048,2048,0,112,59.721856
h_017,1024,9737,257,68.455854,True,0.021071,8.385728,1024,1024,0,257,68.455854
h_018,1974,9003,650,70.88824,True,0.025764,10.833385,1974,1974,0,650,70.88824
h_019,1024,10284,178,68.137959,True,0.022115,8.063845,1024,1024,0,178,68.137959
h_020,1024,10743,289,68.566822,True,0.022781,8.4968,1024,1024,0,289,68.566822
h_021,2048,10573,71,55.098722,True,0.023071,7.808603,2048,2048,0,71,55.098722
h_022,2048,10584,61,56.601528,True,0.022493,7.802731,2048,2048,0,61,56.601528
h_023,2048,11098,214,69.095622,True,0.0292,9.022909,2048,2048,0,214,69.095622
h_024,2650,12400,937,75.772604,True,0.111072,15.634279,2650,2650,0,937,75.772604
h_025,1024,15102,276,68.782172,True,0.032176,8.694829,1024,1024,0,276,68.782172
h_026,2048,14725,185,69.052561,True,0.032318,8.97428,2048,2048,0,185,69.052561
h_027,2048,14738,211,68.934506,True,0.031665,8.862715,2048,2048,0,211,68.934506
h_028,3588,16698,1315,81.605658,True,0.046474,21.526971,3588,3588,0,1315,81.605658
h_029,1024,19861,369,69.319445,True,0.039698,9.202232,1024,1024,0,369,69.319445
h_030,2048,18851,280,70.672636,True,0.053135,10.56933,2048,2048,0,280,70.672636
h_031,2048,18876,325,70.578175,True,0.041901,10.494295,2048,2048,0,325,70.578175
h_032,2048,20942,382,71.142476,True,0.124942,10.968581,2048,2048,0,382,71.142476
h_033,6301,20777,261,69.277477,True,0.047433,9.19266,6301,6301,0,261,69.277477
h_034,4983,22602,1659,95.021602,True,0.07464,34.896983,4983,4983,0,1659,95.021602
h_035,8192,30498,4205,71.734981,True,0.168653,11.532697,8192,8192,0,4205,71.734981
h_036,8192,30671,4211,72.01769,True,0.083971,11.894781,8192,8192,0,4211,72.01769
h_037,8192,30814,4234,72.206421,True,0.087628,12.085331,8192,8192,0,4234,72.206421
h_038,10876,39994,808,78.865136,True,0.174673,18.646131,10876,10876,0,808,78.865136
h_039,9473,43691,6385,120.421793,True,0.239475,60.053608,9473,9473,0,6385,120.421793
h_040,8192,45091,4547,75.055788,True,0.138431,14.860823,8192,8192,0,4547,75.055788
h_041,8192,45139,4649,74.027317,True,0.135925,13.838213,8192,8192,0,4649,74.027317
