file,n,m,FVS_size,runtime,validity,kernelization_time,gnn_candidate_time,initial_kernel_size,final_kernel_size,n_dynamic_reductions,solution_size,time_seconds
h_038,10876,39994,795,44.45134,True,0.0,0.0,10876,10876,0,795,44.45134
h_039,9473,43691,7411,90.54546,True,0.0,0.0,9473,9473,0,7411,90.54546
h_040,8192,45091,4827,40.93198,True,0.0,0.0,8192,8192,0,4827,40.93198
h_041,8192,45139,4939,40.15706,True,0.0,0.0,8192,8192,0,4939,40.15706
h_042,8192,45262,4873,39.85766,True,0.0,0.0,8192,8192,0,4873,39.85766
h_043,8192,50901,4754,39.19705,True,0.0,0.0,8192,8192,0,4754,39.19705
h_044,8192,51806,4593,39.11288,True,0.0,0.0,8192,8192,0,4593,39.11288
h_045,8192,54189,5272,51.21823,True,0.0,0.0,8192,8192,0,5272,51.21823
h_046,8192,54350,5201,49.65918,True,0.0,0.0,8192,8192,0,5201,49.65918
h_047,8192,54807,5227,50.69904,True,0.0,0.0,8192,8192,0,5227,50.69904
h_048,8192,54891,5158,51.65315,True,0.0,0.0,8192,8192,0,5158,51.65315
h_049,8192,57468,4690,41.40457,True,0.0,0.0,8192,8192,0,4690,41.40457
h_050,22687,54705,870,45.80568,True,0.0,0.0,22687,22687,0,870,45.80568
h_051,8192,71995,5588,41.21005,True,0.0,0.0,8192,8192,0,5588,41.21005
h_052,8192,72700,5608,41.8163,True,0.0,0.0,8192,8192,0,5608,41.8163
h_053,8192,73399,5692,42.08955,True,0.0,0.0,8192,8192,0,5692,42.08955
h_054,14882,67834,12548,90.63129,True,0.0,0.0,14882,14882,0,12548,90.63129
h_055,15268,74339,14153,90.69296,True,0.0,0.0,15268,15268,0,14153,90.69296
h_056,8192,82550,5285,44.58771,True,0.0,0.0,8192,8192,0,5285,44.58771
h_057,8192,83083,5413,57.66988,True,0.0,0.0,8192,8192,0,5413,57.66988
h_058,8192,92304,6839,49.18191,True,0.0,0.0,8192,8192,0,6839,49.18191
h_059,7115,103689,587,40.04425,True,0.0,0.0,7115,7115,0,587,40.04425
h_060,8192,110532,5606,76.26741,True,0.0,0.0,8192,8192,0,5606,76.26741
h_061,8192,112798,5431,74.82777,True,0.0,0.0,8192,8192,0,5431,74.82777
h_062,16384,104900,13235,46.60032,True,0.0,0.0,16384,16384,0,13235,46.60032
h_063,36682,88328,1429,61.34853,True,0.0,0.0,36682,36682,0,1429,61.34853
h_064,23131,107151,20710,91.02271,True,0.0,0.0,23131,23131,0,20710,91.02271
h_065,26475,106762,3683,6.94631,True,0.0,0.0,26475,26475,0,3683,6.94631
h_066,16384,119886,14496,50.07402,True,0.0,0.0,16384,16384,0,14496,50.07402
h_067,8192,138733,7359,71.54945,True,0.0,0.0,8192,8192,0,7359,71.54945
h_068,25678,121390,23504,91.24063,True,0.0,0.0,25678,25678,0,23504,91.24063
h_069,8192,156904,7776,90.80224,True,0.0,0.0,8192,8192,0,7776,90.80224
h_070,8192,168293,7211,91.2118,True,0.0,0.0,8192,8192,0,7211,91.2118
h_071,8192,168714,7747,82.67676,True,0.0,0.0,8192,8192,0,7747,82.67676
h_072,32078,149020,29311,91.56089,True,0.0,0.0,32078,32078,0,29311,91.56089
h_073,16384,166938,14208,62.12956,True,0.0,0.0,16384,16384,0,14208,62.12956
h_074,16384,169955,14334,51.68776,True,0.0,0.0,16384,16384,0,14334,51.68776
h_075,34978,169522,32853,91.80031,True,0.0,0.0,34978,34978,0,32853,91.80031
h_076,36705,170621,33658,91.65221,True,0.0,0.0,36705,36705,0,33658,91.65221
h_077,62586,147892,4948,90.90122,True,0.0,0.0,62586,62586,0,4948,90.90122
h_078,8192,204075,7837,68.17371,True,0.0,0.0,8192,8192,0,7837,68.17371
h_079,16384,216334,15369,70.32944,True,0.0,0.0,16384,16384,0,15369,70.32944
h_080,24818,227991,2755,7.02909,True,0.0,0.0,24818,24818,0,2755,7.02909
h_081,32768,224254,31752,91.46503,True,0.0,0.0,32768,32768,0,31752,91.46503
h_082,48665,222764,44361,92.32023,True,0.0,0.0,48665,48665,0,44361,92.32023
h_083,32768,256256,31094,91.5683,True,0.0,0.0,32768,32768,0,31094,91.5683
h_084,16384,273584,14949,91.68583,True,0.0,0.0,16384,16384,0,14949,91.68583
h_085,16384,283794,16095,91.59103,True,0.0,0.0,16384,16384,0,16095,91.59103
h_086,8192,295951,7978,91.43499,True,0.0,0.0,8192,8192,0,7978,91.43499
h_087,58960,269439,53496,92.85786,True,0.0,0.0,58960,58960,0,53496,92.85786
h_088,60892,286474,56327,93.10945,True,0.0,0.0,60892,60892,0,56327,93.10945
h_089,8192,358201,8060,91.70382,True,0.0,0.0,8192,8192,0,8060,91.70382
h_090,16384,353824,15917,92.20631,True,0.0,0.0,16384,16384,0,15917,92.20631
h_091,16384,354031,15979,91.84472,True,0.0,0.0,16384,16384,0,15979,91.84472
h_092,63674,306833,60586,93.47293,True,0.0,0.0,63674,63674,0,60586,93.47293
h_093,32768,363878,31835,92.29465,True,0.0,0.0,32768,32768,0,31835,92.29465
h_094,68946,335845,66081,93.82038,True,0.0,0.0,68946,68946,0,66081,93.82038
h_095,32768,409363,32355,92.50957,True,0.0,0.0,32768,32768,0,32355,92.50957
h_096,34546,421534,521,37.99814,True,0.0,0.0,34546,34546,0,521,37.99814
h_097,16384,458925,15867,92.60464,True,0.0,0.0,16384,16384,0,15867,92.60464
h_098,32768,503494,32217,92.81324,True,0.0,0.0,32768,32768,0,32217,92.81324
h_099,97898,447979,88745,95.4511,True,0.0,0.0,97898,97898,0,88745,95.4511
h_100,75879,508837,12453,53.12918,True,0.0,0.0,75879,75879,0,12453,53.12918
h_101,65536,618237,64892,93.43214,True,0.0,0.0,65536,65536,0,64892,93.43214
h_102,265214,418956,842,8.46475,True,0.0,0.0,265214,265214,0,842,8.46475
h_103,159316,544621,13303,1.61537,True,0.0,0.0,159316,159316,0,13303,1.61537
h_104,65536,640429,64526,94.07359,True,0.0,0.0,65536,65536,0,64526,94.07359
h_105,65536,652583,65191,93.72134,True,0.0,0.0,65536,65536,0,65191,93.72134
h_106,65536,654158,65103,94.25336,True,0.0,0.0,65536,65536,0,65103,94.25336
h_107,32768,699385,32230,94.30435,True,0.0,0.0,32768,32768,0,32230,94.30435
h_108,65536,688044,65360,93.98306,True,0.0,0.0,65536,65536,0,65360,93.98306
h_109,8192,839576,8133,94.74603,True,0.0,0.0,8192,8192,0,8133,94.74603
h_110,32768,826394,32526,94.49581,True,0.0,0.0,32768,32768,0,32526,94.49581
h_111,77360,828161,22682,38.29622,True,0.0,0.0,77360,77360,0,22682,38.29622
h_112,8192,944523,8146,94.96819,True,0.0,0.0,8192,8192,0,8146,94.96819
h_113,194085,854377,18574,8.98055,True,0.0,0.0,194085,194085,0,18574,8.98055
h_114,187341,865700,173248,101.5295,True,0.0,0.0,187341,187341,0,173248,101.5295
h_115,262111,1234877,185103,99.97387,True,0.0,0.0,262111,262111,0,185103,99.97387
h_116,299580,1363755,272152,108.85173,True,0.0,0.0,299580,299580,0,272152,108.85173
h_117,325729,1469679,62126,99.81177,True,0.0,0.0,325729,325729,0,62126,99.81177
h_118,81306,1768135,56170,99.16582,True,0.0,0.0,81306,81306,0,56170,99.16582
h_119,342573,1619304,322575,112.10702,True,0.0,0.0,342573,342573,0,322575,112.10702
h_120,32768,2049515,32028,101.99804,True,0.0,0.0,32768,32768,0,32028,101.99804
h_121,16384,2076651,16356,101.89553,True,0.0,0.0,16384,16384,0,16356,101.89553
h_122,2048,2097152,2043,106.94737,True,0.0,0.0,2048,2048,0,2043,106.94737
h_123,4096,2097152,4082,109.71446,True,0.0,0.0,4096,4096,0,4082,109.71446
h_124,8192,2097152,8168,109.78927,True,0.0,0.0,8192,8192,0,8168,109.78927
h_125,16384,2097152,16230,112.8151,True,0.0,0.0,16384,16384,0,16230,112.8151
h_126,65536,2048311,65479,101.47773,True,0.0,0.0,65536,65536,0,65479,101.47773
h_127,32768,2128971,32713,101.43658,True,0.0,0.0,32768,32768,0,32713,101.43658
h_128,32768,2130600,32722,101.00126,True,0.0,0.0,32768,32768,0,32722,101.00126
h_129,32768,2148521,32219,109.51335,True,0.0,0.0,32768,32768,0,32219,109.51335
h_130,16384,2192284,16361,100.09282,True,0.0,0.0,16384,16384,0,16361,100.09282
h_131,16384,2194576,16363,101.99565,True,0.0,0.0,16384,16384,0,16363,101.99565
h_132,65536,2184865,65493,102.14079,True,0.0,0.0,65536,65536,0,65493,102.14079
h_133,131072,2130456,129670,102.86076,True,0.0,0.0,131072,131072,0,129670,102.86076
h_134,131072,2131741,130074,103.2419,True,0.0,0.0,131072,131072,0,130074,103.2419
h_135,32768,2235835,32283,104.26097,True,0.0,0.0,32768,32768,0,32283,104.26097
h_136,32768,2240608,32424,103.81629,True,0.0,0.0,32768,32768,0,32424,103.81629
h_137,32768,2241646,32292,104.12682,True,0.0,0.0,32768,32768,0,32292,104.12682
h_138,32768,2270902,32730,101.9703,True,0.0,0.0,32768,32768,0,32730,101.9703
h_139,16384,2293868,16366,103.46765,True,0.0,0.0,16384,16384,0,16366,103.46765
h_140,131072,2199584,129201,102.68623,True,0.0,0.0,131072,131072,0,129201,102.68623
h_141,65536,2321780,65501,103.47098,True,0.0,0.0,65536,65536,0,65501,103.47098
h_142,131072,2294338,130635,105.081,True,0.0,0.0,131072,131072,0,130635,105.081
h_143,32768,2412833,32739,102.81658,True,0.0,0.0,32768,32768,0,32739,102.81658
h_144,32768,2416672,32739,103.00476,True,0.0,0.0,32768,32768,0,32739,103.00476
h_145,32768,2416820,32739,102.48437,True,0.0,0.0,32768,32768,0,32739,102.48437
h_146,131072,2322563,130431,102.63393,True,0.0,0.0,131072,131072,0,130431,102.63393
h_147,32768,2422154,32402,104.86692,True,0.0,0.0,32768,32768,0,32402,104.86692
h_148,432535,2038645,305985,117.91725,False,0.0,0.0,432535,432535,0,305985,117.91725
h_149,131072,2340382,130400,103.6289,True,0.0,0.0,131072,131072,0,130400,103.6289
h_150,65536,2456589,65493,102.86279,True,0.0,0.0,65536,65536,0,65493,102.86279
h_151,65536,2457973,65497,102.32715,True,0.0,0.0,65536,65536,0,65497,102.32715
h_152,65536,2458355,65505,103.7068,True,0.0,0.0,65536,65536,0,65505,103.7068
h_153,32768,2554765,32746,103.78552,True,0.0,0.0,32768,32768,0,32746,103.78552
h_154,32768,2556720,32748,103.11424,True,0.0,0.0,32768,32768,0,32748,103.11424
h_155,131072,2459701,130824,104.26197,True,0.0,0.0,131072,131072,0,130824,104.26197
h_156,32768,2558829,32744,104.20228,True,0.0,0.0,32768,32768,0,32744,104.20228
h_157,281903,2312497,130435,127.61076,True,0.0,0.0,281903,281903,0,130435,127.61076
h_158,32768,2614043,32634,106.92587,True,0.0,0.0,32768,32768,0,32634,106.92587
h_159,32768,2621362,32582,106.45506,True,0.0,0.0,32768,32768,0,32582,106.45506
h_160,65536,2593066,65511,104.50374,True,0.0,0.0,65536,65536,0,65511,104.50374
h_161,32768,2684883,32290,120.04153,True,0.0,0.0,32768,32768,0,32290,120.04153
h_162,131072,2587747,131042,103.82683,True,0.0,0.0,131072,131072,0,131042,103.82683
h_163,32768,2696696,32752,103.63726,True,0.0,0.0,32768,32768,0,32752,103.63726
h_164,131072,2620644,130692,104.99377,True,0.0,0.0,131072,131072,0,130692,104.99377
h_165,131072,2622100,130914,106.11257,True,0.0,0.0,131072,131072,0,130914,106.11257
h_166,65536,2728370,65516,104.58383,True,0.0,0.0,65536,65536,0,65516,104.58383
h_167,65536,2731506,65514,105.81329,True,0.0,0.0,65536,65536,0,65514,105.81329
h_168,32768,2794794,32693,107.65946,True,0.0,0.0,32768,32768,0,32693,107.65946
h_169,32768,2808603,32643,108.21496,True,0.0,0.0,32768,32768,0,32643,108.21496
h_170,32768,2838628,32752,104.55083,True,0.0,0.0,32768,32768,0,32752,104.55083
h_171,131072,2741624,130277,106.45155,True,0.0,0.0,131072,131072,0,130277,106.45155
h_172,32768,2840800,32752,104.0161,True,0.0,0.0,32768,32768,0,32752,104.0161
h_173,32768,2843144,32751,105.49445,True,0.0,0.0,32768,32768,0,32751,105.49445
h_174,131072,2754294,130226,105.5359,True,0.0,0.0,131072,131072,0,130226,105.5359
h_175,131072,2757784,130871,106.5703,True,0.0,0.0,131072,131072,0,130871,106.5703
h_176,131072,2777076,130814,107.36936,True,0.0,0.0,131072,131072,0,130814,107.36936
h_177,131072,2784435,130868,106.72263,True,0.0,0.0,131072,131072,0,130868,106.72263
h_178,131072,2785982,131005,107.84834,True,0.0,0.0,131072,131072,0,131005,107.84834
h_179,131072,2921009,130719,107.46504,True,0.0,0.0,131072,131072,0,130719,107.46504
h_180,131072,2949960,131045,109.11192,True,0.0,0.0,131072,131072,0,131045,109.11192
h_181,131072,2950732,131025,108.55819,True,0.0,0.0,131072,131072,0,131025,108.55819
h_182,131072,2951641,131030,109.03788,True,0.0,0.0,131072,131072,0,131030,109.03788
h_183,131072,3115621,131027,107.77817,True,0.0,0.0,131072,131072,0,131027,107.77817
h_184,32768,3221596,32463,129.80845,True,0.0,0.0,32768,32768,0,32463,129.80845
h_185,32768,3222505,32413,128.57683,True,0.0,0.0,32768,32768,0,32413,128.57683
h_186,566326,2770690,176531,128.98296,False,0.0,0.0,566326,566326,0,176531,128.98296
h_187,131072,3225441,131026,107.70477,True,0.0,0.0,131072,131072,0,131026,107.70477
h_188,262144,3100200,261989,109.99955,True,0.0,0.0,262144,262144,0,261989,109.99955
h_189,262144,3100310,262060,110.89944,True,0.0,0.0,262144,262144,0,262060,110.89944
h_190,131072,3244452,131054,108.99394,True,0.0,0.0,131072,131072,0,131054,108.99394
h_191,131072,3275806,131050,109.65565,True,0.0,0.0,131072,131072,0,131050,109.65565
h_192,32768,3726392,32760,110.94315,True,0.0,0.0,32768,32768,0,32760,110.94315
h_193,32768,3734348,32759,110.09828,True,0.0,0.0,32768,32768,0,32759,110.09828
h_194,4096,4194304,4091,141.39248,True,0.0,0.0,4096,4096,0,4091,141.39248
h_195,4096,4194304,4090,139.85454,True,0.0,0.0,4096,4096,0,4090,139.85454
h_196,8192,4194304,8190,135.78811,True,0.0,0.0,8192,8192,0,8190,135.78811
h_197,8192,4194304,8184,142.19526,True,0.0,0.0,8192,8192,0,8184,142.19526
h_198,962897,4419758,30863,155.69196,False,0.0,0.0,962897,962897,0,30863,155.69196
h_199,875713,5105039,250435,117.5485,True,0.0,0.0,875713,875713,0,250435,117.5485
h_200,2394385,5021410,18271,26.21526,True,0.0,0.0,2394385,2394385,0,18271,26.21526
