file,n,m,FVS_size,runtime,validity,kernelization_time,gnn_candidate_time,initial_kernel_size,final_kernel_size,n_dynamic_reductions,solution_size,time_seconds
h_091,16384,354031,15775,121.900693,True,1.165988,60.069556,16384,16384,0,15775,121.900693
h_092,63674,306833,60451,124.049631,True,1.844183,60.149306,63674,63674,0,60451,124.049631
h_093,32768,363878,31599,122.305472,True,1.588474,60.068981,32768,32768,0,31599,122.305472
h_094,68946,335845,65953,123.517367,True,1.967922,60.233123,68946,68946,0,65953,123.517367
h_095,32768,409363,32153,122.536336,True,1.648316,60.122562,32768,32768,0,32153,122.536336
h_096,34546,421534,504,35.323235,True,1.042578,7.45491,34546,34546,0,504,35.323235
h_097,16384,458925,15715,122.495088,True,1.452186,60.085619,16384,16384,0,15715,122.495088
h_098,32768,503494,32038,122.857711,True,1.875964,60.112266,32768,32768,0,32038,122.857711
h_099,97898,447979,88656,125.260427,True,3.120684,60.267102,97898,97898,0,88656,125.260427
h_100,75879,508837,11961,89.641358,True,1.330642,28.126063,75879,75879,0,11961,89.641358
h_101,65536,618237,64738,123.554102,True,2.358161,60.174064,65536,65536,0,64738,123.554102
h_102,265214,418956,842,8.380942,True,1.718178,6.661296,265214,265214,0,842,8.380942
h_103,159316,544621,13303,1.485941,True,1.48571,0.0,159316,159316,0,13303,1.485941
h_104,65536,640429,64384,124.136848,True,2.767868,60.229869,65536,65536,0,64384,124.136848
h_105,65536,652583,65065,123.964518,True,2.797514,60.238176,65536,65536,0,65065,123.964518
h_106,65536,654158,64959,123.96729,True,2.616851,60.236224,65536,65536,0,64959,123.96729
h_107,32768,699385,32089,123.77492,True,2.520522,60.091628,32768,32768,0,32089,123.77492
h_108,65536,688044,65223,123.675238,True,2.454427,60.18628,65536,65536,0,65223,123.675238
h_109,8192,839576,8095,124.07163,True,1.866482,60.124871,8192,8192,0,8095,124.07163
h_110,32768,826394,32418,124.296717,True,2.853515,60.094079,32768,32768,0,32418,124.296717
h_111,77360,828161,22662,42.665223,True,1.436978,7.345964,77360,77360,0,22662,42.665223
h_112,8192,944523,8119,124.671967,True,2.258689,60.117294,8192,8192,0,8119,124.671967
h_113,194085,854377,18574,9.952068,True,2.144982,7.781987,194085,194085,0,18574,9.952068
h_114,187341,865700,173208,130.443024,True,6.581842,60.407251,187341,187341,0,173208,130.443024
h_115,262111,1234877,185000,128.429223,True,6.520966,60.366195,262111,262111,0,185000,128.429223
h_116,299580,1363755,272126,137.043981,True,10.343359,60.552263,299580,299580,0,272126,137.043981
h_117,325729,1469679,62004,128.818142,True,7.203791,60.086308,325729,325729,0,62004,128.818142
h_118,81306,1768135,56121,128.758221,True,5.314783,60.131314,81306,81306,0,56121,128.758221
h_119,342573,1619304,322554,142.684137,True,13.75355,60.606808,342573,342573,0,322554,142.684137
h_120,32768,2049515,31994,131.312415,True,5.984184,60.145637,32768,32768,0,31994,131.312415
h_121,16384,2076651,16332,132.906565,True,6.854012,60.168209,16384,16384,0,16332,132.906565
h_122,2048,2097152,2041,137.820969,True,5.167221,60.147882,2048,2048,0,2041,137.820969
h_123,4096,2097152,4075,139.26861,True,5.560535,60.162486,4096,4096,0,4075,139.26861
h_124,8192,2097152,8159,141.168822,True,5.560744,60.178083,8192,8192,0,8159,141.168822
h_125,16384,2097152,16219,144.652889,True,9.472528,60.191524,16384,16384,0,16219,144.652889
h_126,65536,2048311,65440,131.205773,True,6.995289,60.241359,65536,65536,0,65440,131.205773
h_127,32768,2128971,32681,131.620214,True,6.669763,60.16998,32768,32768,0,32681,131.620214
h_128,32768,2130600,32692,131.50537,True,6.399018,60.156655,32768,32768,0,32692,131.50537
h_129,32768,2148521,32206,142.068856,True,7.283535,60.166427,32768,32768,0,32206,142.068856
h_130,16384,2192284,16338,130.346915,True,5.423682,60.17537,16384,16384,0,16338,130.346915
h_131,16384,2194576,16340,131.37206,True,6.503486,60.1538,16384,16384,0,16340,131.37206
h_132,65536,2184865,65456,132.335904,True,7.316546,60.293483,65536,65536,0,65456,132.335904
h_133,131072,2130456,129626,131.917674,True,8.022592,60.363923,131072,131072,0,129626,131.917674
h_134,131072,2131741,130030,132.906367,True,8.778746,60.369697,131072,131072,0,130030,132.906367
h_135,32768,2235835,32255,133.955958,True,8.479231,60.184451,32768,32768,0,32255,133.955958
h_136,32768,2240608,32396,133.587198,True,7.703698,60.179865,32768,32768,0,32396,133.587198
h_137,32768,2241646,32259,134.647911,True,8.633264,60.178603,32768,32768,0,32259,134.647911
h_138,32768,2270902,32696,131.862211,True,6.73667,60.175481,32768,32768,0,32696,131.862211
h_139,16384,2293868,16341,131.794143,True,5.805835,60.162931,16384,16384,0,16341,131.794143
h_140,131072,2199584,129157,132.126136,True,7.906348,60.381952,131072,131072,0,129157,132.126136
h_141,65536,2321780,65464,132.484232,True,7.718922,60.29756,65536,65536,0,65464,132.484232
h_142,131072,2294338,130596,133.85326,True,9.684333,60.321457,131072,131072,0,130596,133.85326
h_143,32768,2412833,32712,132.92872,True,6.865644,60.187122,32768,32768,0,32712,132.92872
h_144,32768,2416672,32710,133.087718,True,7.363568,60.126468,32768,32768,0,32710,133.087718
h_145,32768,2416820,32708,132.292636,True,7.037193,60.181281,32768,32768,0,32708,132.292636
h_146,131072,2322563,130392,131.991697,True,7.748022,60.37671,131072,131072,0,130392,131.991697
h_147,32768,2422154,32376,134.516764,True,8.316517,60.170394,32768,32768,0,32376,134.516764
h_148,432535,2038645,407694,148.220611,True,16.984605,60.76479,432535,432535,0,407694,148.220611
h_149,131072,2340382,130362,134.414806,True,9.528749,60.328168,131072,131072,0,130362,134.414806
h_150,65536,2456589,65464,132.676732,True,7.545186,60.287057,65536,65536,0,65464,132.676732
h_151,65536,2457973,65463,131.931756,True,6.798639,60.299442,65536,65536,0,65463,131.931756
h_152,65536,2458355,65472,133.269905,True,7.805644,60.295631,65536,65536,0,65472,133.269905
h_153,32768,2554765,32721,138.556452,True,12.983598,60.195328,32768,32768,0,32721,138.556452
h_154,32768,2556720,32721,132.4865,True,6.69216,60.19401,32768,32768,0,32721,132.4865
h_155,131072,2459701,130784,133.949065,True,9.688462,60.389765,131072,131072,0,130784,133.949065
h_156,32768,2558829,32719,133.104296,True,7.573596,60.192499,32768,32768,0,32719,133.104296
h_157,281903,2312497,130334,153.852991,True,31.72772,60.360059,281903,281903,0,130334,153.852991
h_158,32768,2614043,32611,135.697618,True,9.456906,60.176505,32768,32768,0,32611,135.697618
h_159,32768,2621362,32556,135.747309,True,8.705765,60.179004,32768,32768,0,32556,135.747309
h_160,65536,2593066,65481,132.570219,True,7.338141,60.286398,65536,65536,0,65481,132.570219
h_161,32768,2684883,32279,150.252885,True,9.770754,60.198982,32768,32768,0,32279,150.252885
h_162,131072,2587747,131006,133.84806,True,8.400999,60.380962,131072,131072,0,131006,133.84806
h_163,32768,2696696,32730,132.904142,True,6.947574,60.146923,32768,32768,0,32730,132.904142
h_164,131072,2620644,130657,135.076208,True,9.901966,60.389848,131072,131072,0,130657,135.076208
h_165,131072,2622100,130889,137.124396,True,10.166641,60.38081,131072,131072,0,130889,137.124396
h_166,65536,2728370,65484,134.619786,True,8.739113,60.297022,65536,65536,0,65484,134.619786
h_167,65536,2731506,65488,133.96231,True,7.565693,60.269787,65536,65536,0,65488,133.96231
h_168,32768,2794794,32671,137.406988,True,10.336629,60.15974,32768,32768,0,32671,137.406988
h_169,32768,2808603,32621,139.083157,True,11.491655,60.211602,32768,32768,0,32621,139.083157
h_170,32768,2838628,32731,135.24576,True,9.288205,60.186513,32768,32768,0,32731,135.24576
h_171,131072,2741624,130244,135.17017,True,9.550263,60.362035,131072,131072,0,130244,135.17017
h_172,32768,2840800,32725,134.599234,True,8.494717,60.196177,32768,32768,0,32725,134.599234
h_173,32768,2843144,32727,134.176643,True,7.619773,60.148651,32768,32768,0,32727,134.176643
h_174,131072,2754294,130194,134.803391,True,9.905628,60.388544,131072,131072,0,130194,134.803391
h_175,131072,2757784,130839,135.736947,True,10.478561,60.380757,131072,131072,0,130839,135.736947
h_176,131072,2777076,130781,136.791738,True,11.015559,60.385278,131072,131072,0,130781,136.791738
h_177,131072,2784435,130835,135.990482,True,10.579438,60.374899,131072,131072,0,130835,135.990482
h_178,131072,2785982,130973,137.428415,True,12.407915,60.379006,131072,131072,0,130973,137.428415
h_179,131072,2921009,130688,137.707673,True,11.860493,60.387035,131072,131072,0,130688,137.707673
h_180,131072,2949960,131012,138.553582,True,12.292758,60.379891,131072,131072,0,131012,138.553582
h_181,131072,2950732,130996,138.733296,True,12.832447,60.389259,131072,131072,0,130996,138.733296
h_182,131072,2951641,131001,139.492214,True,13.050469,60.409049,131072,131072,0,131001,139.492214
h_183,131072,3115621,130998,138.130555,True,11.690534,60.344652,131072,131072,0,130998,138.130555
h_184,32768,3221596,32456,159.02897,True,13.149299,60.223269,32768,32768,0,32456,159.02897
h_185,32768,3222505,32406,161.363622,True,15.239803,60.186161,32768,32768,0,32406,161.363622
h_186,566326,2770690,416009,158.645691,False,24.555986,60.962294,566326,566326,0,416009,158.645691
h_187,131072,3225441,131004,137.633026,True,11.150359,60.390202,131072,131072,0,131004,137.633026
h_188,262144,3100200,261959,140.490814,True,15.09913,60.595161,262144,262144,0,261959,140.490814
h_189,262144,3100310,262031,139.797457,True,14.096129,60.519709,262144,262144,0,262031,139.797457
h_190,131072,3244452,131041,138.40445,True,12.077093,60.326632,131072,131072,0,131041,138.40445
h_191,131072,3275806,131024,140.137609,True,13.528382,60.391116,131072,131072,0,131024,140.137609
h_192,32768,3726392,32746,140.190301,True,10.679368,60.248242,32768,32768,0,32746,140.190301
h_193,32768,3734348,32743,141.426233,True,12.410991,60.236315,32768,32768,0,32743,141.426233
h_194,4096,4194304,4088,177.907836,True,12.675547,60.208668,4096,4096,0,4088,177.907836
h_195,4096,4194304,4088,172.16551,True,14.210919,60.241462,4096,4096,0,4088,172.16551
h_196,8192,4194304,8185,171.270377,True,13.128793,60.251714,8192,8192,0,8185,171.270377
h_197,8192,4194304,8180,173.228675,True,14.946886,60.28085,8192,8192,0,8180,173.228675
h_198,962897,4419758,201306,190.416332,False,46.476379,61.188118,962897,962897,0,201306,190.416332
h_199,875713,5105039,250400,146.500735,True,21.920475,60.558837,875713,875713,0,250400,146.500735
h_200,2394385,5021410,18269,26.400804,True,18.53587,7.249326,2394385,2394385,0,18269,26.400804
