file,n,m,FVS_size,runtime,validity,kernelization_time,gnn_candidate_time
h_106,65536,654158,64903,94.568129,True,3.34068,0.0
h_107,32768,699385,32052,94.30112,True,3.100329,0.0
h_108,65536,688044,65195,94.565652,True,3.383241,0.0
h_109,8192,839576,8081,94.93019,True,2.731644,0.0
h_110,32768,826394,32377,95.484222,True,3.721204,0.0
h_111,77360,828161,22669,91.528974,True,1.521495,0.0
h_112,8192,944523,8112,95.728889,True,3.142915,0.0
h_113,194085,854377,18574,2.53256,True,2.496148,0.0
h_114,187341,865700,173199,103.055507,True,7.948415,0.0
h_115,262111,1234877,184929,99.90332,True,8.489654,0.0
h_116,299580,1363755,272125,111.439859,True,13.450186,0.0
h_117,325729,1469679,61934,100.937991,True,9.593671,0.0
h_118,81306,1768135,56101,100.213711,True,6.756587,0.0
h_119,342573,1619304,322555,117.234503,True,17.161193,0.0
h_120,32768,2049515,31975,104.841355,True,8.648649,0.0
h_121,16384,2076651,16325,105.911998,True,8.837496,0.0
h_122,2048,2097152,2041,110.756146,True,7.223034,0.0
h_123,4096,2097152,4074,114.856073,True,7.863039,0.0
h_124,8192,2097152,8156,117.938738,True,8.583133,0.0
h_125,16384,2097152,16217,117.336752,True,8.934614,0.0
h_126,65536,2048311,65424,103.149988,True,9.105162,0.0
h_127,32768,2128971,32664,104.413808,True,9.204626,0.0
h_128,32768,2130600,32671,103.774135,True,9.240332,0.0
h_129,32768,2148521,32206,116.532674,True,9.776539,0.0
h_130,16384,2192284,16327,104.008751,True,7.527352,0.0
h_131,16384,2194576,16329,103.551175,True,8.113586,0.0
h_132,65536,2184865,65440,104.902016,True,9.85867,0.0
h_133,131072,2130456,129609,105.774927,True,11.573161,0.0
h_134,131072,2131741,130012,105.639781,True,11.828457,0.0
h_135,32768,2235835,32238,106.589748,True,10.413955,0.0
h_136,32768,2240608,32382,106.644355,True,10.397647,0.0
h_137,32768,2241646,32244,106.874905,True,10.397116,0.0
h_138,32768,2270902,32680,105.1065,True,9.897551,0.0
h_139,16384,2293868,16335,106.108738,True,8.936332,0.0
h_140,131072,2199584,129143,105.587495,True,11.138391,0.0
h_141,65536,2321780,65448,106.63517,True,12.267907,0.0
h_142,131072,2294338,130579,106.63154,True,11.804239,0.0
h_143,32768,2412833,32694,104.675014,True,9.338631,0.0
h_144,32768,2416672,32693,104.412483,True,9.059977,0.0
h_145,32768,2416820,32691,104.082767,True,8.977378,0.0
h_146,131072,2322563,130374,105.997989,True,11.275798,0.0
h_147,32768,2422154,32359,108.064199,True,11.210136,0.0
h_148,432535,2038645,407692,122.832301,True,21.196182,0.0
h_149,131072,2340382,130345,105.770029,True,11.631643,0.0
h_150,65536,2456589,65443,105.264201,True,10.419387,0.0
h_151,65536,2457973,65446,104.785034,True,9.36701,0.0
h_152,65536,2458355,65454,106.31662,True,11.097363,0.0
h_153,32768,2554765,32702,107.537877,True,11.636763,0.0
h_154,32768,2556720,32703,106.309312,True,9.641908,0.0
h_155,131072,2459701,130769,107.765517,True,12.699579,0.0
h_156,32768,2558829,32697,106.437885,True,10.215816,0.0
h_157,281903,2312497,130280,129.119195,True,37.20733,0.0
h_158,32768,2614043,32598,109.381078,True,11.658799,0.0
h_159,32768,2621362,32544,108.58761,True,11.997413,0.0
h_160,65536,2593066,65465,105.789415,True,10.829722,0.0
h_161,32768,2684883,32278,124.145755,True,12.697973,0.0
h_162,131072,2587747,130990,105.794543,True,10.958935,0.0
h_163,32768,2696696,32715,107.012641,True,10.233171,0.0
h_164,131072,2620644,130643,107.834319,True,13.222266,0.0
h_165,131072,2622100,130865,109.590999,True,14.317234,0.0
h_166,65536,2728370,65467,107.447824,True,11.539289,0.0
h_167,65536,2731506,65472,106.305225,True,10.430276,0.0
h_168,32768,2794794,32658,110.095237,True,12.893692,0.0
h_169,32768,2808603,32608,112.258474,True,15.058333,0.0
h_170,32768,2838628,32712,107.693166,True,11.403186,0.0
h_171,131072,2741624,130229,109.226723,True,13.326913,0.0
h_172,32768,2840800,32710,107.381942,True,11.331781,0.0
h_173,32768,2843144,32712,107.09264,True,10.858411,0.0
h_174,131072,2754294,130180,109.028272,True,13.361011,0.0
h_175,131072,2757784,130825,109.263229,True,14.328475,0.0
h_176,131072,2777076,130767,109.60836,True,14.182325,0.0
h_177,131072,2784435,130820,111.238261,True,15.41906,0.0
h_178,131072,2785982,130962,110.843142,True,15.768329,0.0
h_179,131072,2921009,130674,111.399185,True,15.133482,0.0
h_180,131072,2949960,131001,111.972037,True,16.351631,0.0
h_181,131072,2950732,130982,113.239069,True,17.400814,0.0
h_182,131072,2951641,130993,113.132343,True,17.505175,0.0
h_183,131072,3115621,130988,113.692057,True,17.235427,0.0
h_184,32768,3221596,32455,137.892282,True,16.541998,0.0
h_185,32768,3222505,32406,152.811754,True,19.512724,0.0
h_186,566326,2770690,364734,143.543442,False,35.325041,0.0
h_187,131072,3225441,130996,112.648223,True,15.258388,0.0
h_188,262144,3100200,261964,116.203636,True,19.744797,0.0
h_189,262144,3100310,262033,119.317033,True,22.574162,0.0
h_190,131072,3244452,131023,115.027177,True,17.576259,0.0
h_191,131072,3275806,131010,111.488531,True,14.153121,0.0
h_192,32768,3726392,32736,116.635658,True,15.197988,0.0
h_193,32768,3734348,32730,119.791289,True,18.16242,0.0
h_194,4096,4194304,4088,149.86369,True,15.826575,0.0
h_195,4096,4194304,4086,149.917658,True,15.830019,0.0
h_196,8192,4194304,8182,153.793475,True,17.738679,0.0
h_197,8192,4194304,8178,154.128683,True,18.812237,0.0
h_198,962897,4419758,249572,161.571805,False,49.229662,0.0
h_199,875713,5105039,250369,119.225654,True,25.210983,0.0
h_200,2394385,5021410,18269,20.560709,True,19.673031,0.0
