file,n,m,FVS_size,runtime,validity,kernelization_time,gnn_candidate_time,initial_kernel_size,final_kernel_size,n_dynamic_reductions,solution_size,time_seconds
h_023,2048,11098,158,35.81265,True,0.0,0.0,2048,2048,0,158,35.81265
h_024,2650,12400,894,38.77543,True,0.0,0.0,2650,2650,0,894,38.77543
h_025,1024,15102,258,35.75166,True,0.0,0.0,1024,1024,0,258,35.75166
h_026,2048,14725,158,35.90143,True,0.0,0.0,2048,2048,0,158,35.90143
h_027,2048,14738,159,35.84499,True,0.0,0.0,2048,2048,0,159,35.84499
h_028,3588,16698,1203,42.10537,True,0.0,0.0,3588,3588,0,1203,42.10537
h_029,1024,19861,341,36.17331,True,0.0,0.0,1024,1024,0,341,36.17331
h_030,2048,18851,262,36.67362,True,0.0,0.0,2048,2048,0,262,36.67362
h_031,2048,18876,259,36.74454,True,0.0,0.0,2048,2048,0,259,36.74454
h_032,2048,20942,306,37.21923,True,0.0,0.0,2048,2048,0,306,37.21923
h_033,6301,20777,324,36.14246,True,0.0,0.0,6301,6301,0,324,36.14246
h_034,4983,22602,1591,48.46984,True,0.0,0.0,4983,4983,0,1591,48.46984
h_035,8192,30498,4183,36.70749,True,0.0,0.0,8192,8192,0,4183,36.70749
h_036,8192,30671,4153,36.2593,True,0.0,0.0,8192,8192,0,4153,36.2593
h_037,8192,30814,4184,36.58019,True,0.0,0.0,8192,8192,0,4184,36.58019
h_038,10876,39994,830,40.80752,True,0.0,0.0,10876,10876,0,830,40.80752
h_039,9473,43691,6888,90.38881,True,0.0,0.0,9473,9473,0,6888,90.38881
h_040,8192,45091,4426,37.73907,True,0.0,0.0,8192,8192,0,4426,37.73907
h_041,8192,45139,4568,37.52777,True,0.0,0.0,8192,8192,0,4568,37.52777
h_042,8192,45262,4439,37.28601,True,0.0,0.0,8192,8192,0,4439,37.28601
h_043,8192,50901,4417,36.92577,True,0.0,0.0,8192,8192,0,4417,36.92577
h_044,8192,51806,4448,37.05202,True,0.0,0.0,8192,8192,0,4448,37.05202
h_045,8192,54189,5000,46.26591,True,0.0,0.0,8192,8192,0,5000,46.26591
h_046,8192,54350,4948,44.72067,True,0.0,0.0,8192,8192,0,4948,44.72067
h_047,8192,54807,5014,45.7613,True,0.0,0.0,8192,8192,0,5014,45.7613
h_048,8192,54891,4955,46.16623,True,0.0,0.0,8192,8192,0,4955,46.16623
h_049,8192,57468,4368,38.01961,True,0.0,0.0,8192,8192,0,4368,38.01961
h_050,22687,54705,869,42.23002,True,0.0,0.0,22687,22687,0,869,42.23002
h_051,8192,71995,5384,38.16785,True,0.0,0.0,8192,8192,0,5384,38.16785
h_052,8192,72700,5465,38.38459,True,0.0,0.0,8192,8192,0,5465,38.38459
h_053,8192,73399,5530,38.82408,True,0.0,0.0,8192,8192,0,5530,38.82408
h_054,14882,67834,12325,90.52982,True,0.0,0.0,14882,14882,0,12325,90.52982
h_055,15268,74339,14015,90.61798,True,0.0,0.0,15268,15268,0,14015,90.61798
h_056,8192,82550,5070,40.33462,True,0.0,0.0,8192,8192,0,5070,40.33462
h_057,8192,83083,5233,48.97115,True,0.0,0.0,8192,8192,0,5233,48.97115
h_058,8192,92304,6755,44.69242,True,0.0,0.0,8192,8192,0,6755,44.69242
h_059,7115,103689,588,37.93007,True,0.0,0.0,7115,7115,0,588,37.93007
h_060,8192,110532,5458,62.63981,True,0.0,0.0,8192,8192,0,5458,62.63981
h_061,8192,112798,5183,61.05864,True,0.0,0.0,8192,8192,0,5183,61.05864
h_062,16384,104900,13015,42.43731,True,0.0,0.0,16384,16384,0,13015,42.43731
h_063,36682,88328,1391,53.71446,True,0.0,0.0,36682,36682,0,1391,53.71446
h_064,23131,107151,20635,90.95537,True,0.0,0.0,23131,23131,0,20635,90.95537
h_065,26475,106762,3683,5.24244,True,0.0,0.0,26475,26475,0,3683,5.24244
h_066,16384,119886,14370,44.8213,True,0.0,0.0,16384,16384,0,14370,44.8213
h_067,8192,138733,7305,58.51387,True,0.0,0.0,8192,8192,0,7305,58.51387
h_068,25678,121390,23462,91.14814,True,0.0,0.0,25678,25678,0,23462,91.14814
h_069,8192,156904,7662,81.91943,True,0.0,0.0,8192,8192,0,7662,81.91943
h_070,8192,168293,7201,91.11904,True,0.0,0.0,8192,8192,0,7201,91.11904
h_071,8192,168714,7670,67.16599,True,0.0,0.0,8192,8192,0,7670,67.16599
h_072,32078,149020,29279,91.33515,True,0.0,0.0,32078,32078,0,29279,91.33515
h_073,16384,166938,14310,54.2708,True,0.0,0.0,16384,16384,0,14310,54.2708
h_074,16384,169955,14209,45.79405,True,0.0,0.0,16384,16384,0,14209,45.79405
h_075,34978,169522,32831,91.52458,True,0.0,0.0,34978,34978,0,32831,91.52458
h_076,36705,170621,33626,91.52077,True,0.0,0.0,36705,36705,0,33626,91.52077
h_077,62586,147892,3064,82.86087,True,0.0,0.0,62586,62586,0,3064,82.86087
h_078,8192,204075,7823,58.599,True,0.0,0.0,8192,8192,0,7823,58.599
h_079,16384,216334,15363,60.68537,True,0.0,0.0,16384,16384,0,15363,60.68537
h_080,24818,227991,2755,5.70513,True,0.0,0.0,24818,24818,0,2755,5.70513
h_081,32768,224254,31681,91.29232,True,0.0,0.0,32768,32768,0,31681,91.29232
h_082,48665,222764,44346,92.17148,True,0.0,0.0,48665,48665,0,44346,92.17148
h_083,32768,256256,30995,91.27388,True,0.0,0.0,32768,32768,0,30995,91.27388
h_084,16384,273584,14862,91.20244,True,0.0,0.0,16384,16384,0,14862,91.20244
h_085,16384,283794,16079,91.38856,True,0.0,0.0,16384,16384,0,16079,91.38856
h_086,8192,295951,7922,78.11252,True,0.0,0.0,8192,8192,0,7922,78.11252
h_087,58960,269439,53488,92.87856,True,0.0,0.0,58960,58960,0,53488,92.87856
h_088,60892,286474,56318,93.03299,True,0.0,0.0,60892,60892,0,56318,93.03299
h_089,8192,358201,8029,86.78334,True,0.0,0.0,8192,8192,0,8029,86.78334
h_090,16384,353824,15820,88.30159,True,0.0,0.0,16384,16384,0,15820,88.30159
h_091,16384,354031,15903,88.55733,True,0.0,0.0,16384,16384,0,15903,88.55733
h_092,63674,306833,60577,93.60674,True,0.0,0.0,63674,63674,0,60577,93.60674
h_093,32768,363878,31804,91.86804,True,0.0,0.0,32768,32768,0,31804,91.86804
h_094,68946,335845,66074,93.75926,True,0.0,0.0,68946,68946,0,66074,93.75926
h_095,32768,409363,32324,92.07679,True,0.0,0.0,32768,32768,0,32324,92.07679
h_096,34546,421534,522,35.05843,True,0.0,0.0,34546,34546,0,522,35.05843
h_097,16384,458925,15853,92.18622,True,0.0,0.0,16384,16384,0,15853,92.18622
h_098,32768,503494,32206,92.47016,True,0.0,0.0,32768,32768,0,32206,92.47016
h_099,97898,447979,88737,95.3103,True,0.0,0.0,97898,97898,0,88737,95.3103
h_100,75879,508837,12200,48.15816,True,0.0,0.0,75879,75879,0,12200,48.15816
h_101,65536,618237,64847,92.93766,True,0.0,0.0,65536,65536,0,64847,92.93766
h_102,265214,418956,842,6.60964,True,0.0,0.0,265214,265214,0,842,6.60964
h_103,159316,544621,13303,1.39556,True,0.0,0.0,159316,159316,0,13303,1.39556
h_104,65536,640429,64502,93.52355,True,0.0,0.0,65536,65536,0,64502,93.52355
h_105,65536,652583,65144,93.35593,True,0.0,0.0,65536,65536,0,65144,93.35593
h_106,65536,654158,65076,93.0285,True,0.0,0.0,65536,65536,0,65076,93.0285
h_107,32768,699385,32216,93.3499,True,0.0,0.0,32768,32768,0,32216,93.3499
h_108,65536,688044,65321,93.03173,True,0.0,0.0,65536,65536,0,65321,93.03173
h_109,8192,839576,8122,93.25766,True,0.0,0.0,8192,8192,0,8122,93.25766
h_110,32768,826394,32515,94.01471,True,0.0,0.0,32768,32768,0,32515,94.01471
h_111,77360,828161,22685,36.95738,True,0.0,0.0,77360,77360,0,22685,36.95738
h_112,8192,944523,8135,93.95226,True,0.0,0.0,8192,8192,0,8135,93.95226
h_113,194085,854377,18574,7.31808,True,0.0,0.0,194085,194085,0,18574,7.31808
h_114,187341,865700,173244,100.89896,True,0.0,0.0,187341,187341,0,173244,100.89896
h_115,262111,1234877,185085,99.2411,True,0.0,0.0,262111,262111,0,185085,99.2411
h_116,299580,1363755,272147,109.80001,True,0.0,0.0,299580,299580,0,272147,109.80001
h_117,325729,1469679,62099,97.76785,True,0.0,0.0,325729,325729,0,62099,97.76785
h_118,81306,1768135,56166,100.06174,True,0.0,0.0,81306,81306,0,56166,100.06174
h_119,342573,1619304,322569,114.13015,True,0.0,0.0,342573,342573,0,322569,114.13015
h_120,32768,2049515,32022,99.83178,True,0.0,0.0,32768,32768,0,32022,99.83178
h_121,16384,2076651,16353,99.86933,True,0.0,0.0,16384,16384,0,16353,99.86933
h_122,2048,2097152,2043,109.58562,True,0.0,0.0,2048,2048,0,2043,109.58562
h_123,4096,2097152,4083,113.13752,True,0.0,0.0,4096,4096,0,4083,113.13752
h_124,8192,2097152,8169,116.48523,True,0.0,0.0,8192,8192,0,8169,116.48523
h_125,16384,2097152,16232,114.58803,True,0.0,0.0,16384,16384,0,16232,114.58803
h_126,65536,2048311,65475,101.211,True,0.0,0.0,65536,65536,0,65475,101.211
h_127,32768,2128971,32709,101.321,True,0.0,0.0,32768,32768,0,32709,101.321
h_128,32768,2130600,32717,101.17079,True,0.0,0.0,32768,32768,0,32717,101.17079
h_129,32768,2148521,32220,115.54008,True,0.0,0.0,32768,32768,0,32220,115.54008
h_130,16384,2192284,16359,99.57128,True,0.0,0.0,16384,16384,0,16359,99.57128
h_131,16384,2194576,16358,101.35265,True,0.0,0.0,16384,16384,0,16358,101.35265
h_132,65536,2184865,65490,101.72896,True,0.0,0.0,65536,65536,0,65490,101.72896
h_133,131072,2130456,129668,101.82441,True,0.0,0.0,131072,131072,0,129668,101.82441
h_134,131072,2131741,130071,102.57368,True,0.0,0.0,131072,131072,0,130071,102.57368
h_135,32768,2235835,32279,102.62741,True,0.0,0.0,32768,32768,0,32279,102.62741
h_136,32768,2240608,32418,102.36386,True,0.0,0.0,32768,32768,0,32418,102.36386
h_137,32768,2241646,32286,102.60414,True,0.0,0.0,32768,32768,0,32286,102.60414
h_138,32768,2270902,32723,100.40066,True,0.0,0.0,32768,32768,0,32723,100.40066
h_139,16384,2293868,16363,100.51265,True,0.0,0.0,16384,16384,0,16363,100.51265
h_140,131072,2199584,129191,100.44087,True,0.0,0.0,131072,131072,0,129191,100.44087
h_141,65536,2321780,65496,101.75233,True,0.0,0.0,65536,65536,0,65496,101.75233
h_142,131072,2294338,130633,103.6658,True,0.0,0.0,131072,131072,0,130633,103.6658
h_143,32768,2412833,32736,101.58906,True,0.0,0.0,32768,32768,0,32736,101.58906
h_144,32768,2416672,32733,101.93538,True,0.0,0.0,32768,32768,0,32733,101.93538
h_145,32768,2416820,32736,101.32547,True,0.0,0.0,32768,32768,0,32736,101.32547
h_146,131072,2322563,130425,101.52146,True,0.0,0.0,131072,131072,0,130425,101.52146
h_147,32768,2422154,32400,102.65705,True,0.0,0.0,32768,32768,0,32400,102.65705
h_148,432535,2038645,407701,118.44632,True,0.0,0.0,432535,432535,0,407701,118.44632
h_149,131072,2340382,130393,103.57475,True,0.0,0.0,131072,131072,0,130393,103.57475
h_150,65536,2456589,65492,101.64296,True,0.0,0.0,65536,65536,0,65492,101.64296
h_151,65536,2457973,65496,102.28082,True,0.0,0.0,65536,65536,0,65496,102.28082
h_152,65536,2458355,65504,103.36024,True,0.0,0.0,65536,65536,0,65504,103.36024
h_153,32768,2554765,32743,103.44857,True,0.0,0.0,32768,32768,0,32743,103.44857
h_154,32768,2556720,32745,101.72918,True,0.0,0.0,32768,32768,0,32745,101.72918
h_155,131072,2459701,130824,104.33601,True,0.0,0.0,131072,131072,0,130824,104.33601
h_156,32768,2558829,32740,102.25181,True,0.0,0.0,32768,32768,0,32740,102.25181
h_157,281903,2312497,130425,122.1872,True,0.0,0.0,281903,281903,0,130425,122.1872
h_158,32768,2614043,32633,105.21947,True,0.0,0.0,32768,32768,0,32633,105.21947
h_159,32768,2621362,32579,104.86291,True,0.0,0.0,32768,32768,0,32579,104.86291
h_160,65536,2593066,65509,102.23823,True,0.0,0.0,65536,65536,0,65509,102.23823
h_161,32768,2684883,32290,123.53163,True,0.0,0.0,32768,32768,0,32290,123.53163
h_162,131072,2587747,131037,103.70684,True,0.0,0.0,131072,131072,0,131037,103.70684
h_163,32768,2696696,32749,103.8726,True,0.0,0.0,32768,32768,0,32749,103.8726
h_164,131072,2620644,130688,104.82604,True,0.0,0.0,131072,131072,0,130688,104.82604
h_165,131072,2622100,130912,104.9732,True,0.0,0.0,131072,131072,0,130912,104.9732
h_166,65536,2728370,65512,103.70115,True,0.0,0.0,65536,65536,0,65512,103.70115
h_167,65536,2731506,65510,102.00532,True,0.0,0.0,65536,65536,0,65510,102.00532
h_168,32768,2794794,32689,104.27083,True,0.0,0.0,32768,32768,0,32689,104.27083
h_169,32768,2808603,32639,106.03235,True,0.0,0.0,32768,32768,0,32639,106.03235
h_170,32768,2838628,32745,103.86485,True,0.0,0.0,32768,32768,0,32745,103.86485
h_171,131072,2741624,130269,103.01066,True,0.0,0.0,131072,131072,0,130269,103.01066
h_172,32768,2840800,32745,102.18327,True,0.0,0.0,32768,32768,0,32745,102.18327
h_173,32768,2843144,32746,102.20779,True,0.0,0.0,32768,32768,0,32746,102.20779
h_174,131072,2754294,130218,103.15988,True,0.0,0.0,131072,131072,0,130218,103.15988
h_175,131072,2757784,130865,104.61393,True,0.0,0.0,131072,131072,0,130865,104.61393
h_176,131072,2777076,130808,105.71024,True,0.0,0.0,131072,131072,0,130808,105.71024
h_177,131072,2784435,130866,105.25202,True,0.0,0.0,131072,131072,0,130866,105.25202
h_178,131072,2785982,131002,108.22006,True,0.0,0.0,131072,131072,0,131002,108.22006
h_179,131072,2921009,130717,108.03944,True,0.0,0.0,131072,131072,0,130717,108.03944
h_180,131072,2949960,131042,108.02456,True,0.0,0.0,131072,131072,0,131042,108.02456
h_181,131072,2950732,131023,107.96067,True,0.0,0.0,131072,131072,0,131023,107.96067
h_182,131072,2951641,131028,107.94691,True,0.0,0.0,131072,131072,0,131028,107.94691
h_183,131072,3115621,131025,107.94618,True,0.0,0.0,131072,131072,0,131025,107.94618
h_184,32768,3221596,32463,131.4387,True,0.0,0.0,32768,32768,0,32463,131.4387
h_185,32768,3222505,32413,134.05603,True,0.0,0.0,32768,32768,0,32413,134.05603
h_186,566326,2770690,382565,127.09254,False,0.0,0.0,566326,566326,0,382565,127.09254
h_187,131072,3225441,131020,106.23797,True,0.0,0.0,131072,131072,0,131020,106.23797
h_188,262144,3100200,261981,108.17846,True,0.0,0.0,262144,262144,0,261981,108.17846
h_189,262144,3100310,262049,107.43709,True,0.0,0.0,262144,262144,0,262049,107.43709
h_190,131072,3244452,131049,106.45436,True,0.0,0.0,131072,131072,0,131049,106.45436
h_191,131072,3275806,131045,106.98037,True,0.0,0.0,131072,131072,0,131045,106.98037
h_192,32768,3726392,32758,108.31553,True,0.0,0.0,32768,32768,0,32758,108.31553
h_193,32768,3734348,32756,110.74026,True,0.0,0.0,32768,32768,0,32756,110.74026
h_194,4096,4194304,4091,140.04877,True,0.0,0.0,4096,4096,0,4091,140.04877
h_195,4096,4194304,4090,138.8588,True,0.0,0.0,4096,4096,0,4090,138.8588
h_196,8192,4194304,8190,144.49734,True,0.0,0.0,8192,8192,0,8190,144.49734
h_197,8192,4194304,8185,147.53536,True,0.0,0.0,8192,8192,0,8185,147.53536
h_198,962897,4419758,99619,158.57991,False,0.0,0.0,962897,962897,0,99619,158.57991
h_199,875713,5105039,250425,112.97147,True,0.0,0.0,875713,875713,0,250425,112.97147
h_200,2394385,5021410,18271,19.21535,True,0.0,0.0,2394385,2394385,0,18271,19.21535
