file,n,m,FVS_size,runtime,validity,kernelization_time,gnn_candidate_time,initial_kernel_size,final_kernel_size,n_dynamic_reductions,solution_size,time_seconds
h_001,1024,2103,57,15.332910,True,0.0,0.0,1024,1024,0,57,15.332910
h_002,1024,3473,41,5.901310,True,0.0,0.0,1024,1024,0,41,5.901310
h_003,1024,3480,41,5.363580,True,0.0,0.0,1024,1024,0,41,5.363580
h_004,1024,3624,62,7.467030,True,0.0,0.0,1024,1024,0,62,7.467030
h_005,843,3995,285,33.038900,True,0.0,0.0,843,843,0,285,33.038900
h_006,2048,4096,105,7.611790,True,0.0,0.0,2048,2048,0,105,7.611790
h_007,2048,4096,95,8.130490,True,0.0,0.0,2048,2048,0,95,8.130490
h_008,1024,5222,33,7.032400,True,0.0,0.0,1024,1024,0,33,7.032400
h_009,1024,5231,35,6.917590,True,0.0,0.0,1024,1024,0,35,6.917590
h_010,1024,5471,76,17.568730,True,0.0,0.0,1024,1024,0,76,17.568730
h_011,1024,5480,85,13.268140,True,0.0,0.0,1024,1024,0,85,13.268140
h_012,1024,5487,79,18.592510,True,0.0,0.0,1024,1024,0,79,18.592510
h_013,2048,5216,210,24.902680,True,0.0,0.0,2048,2048,0,210,24.902680
h_014,2048,5219,200,23.078160,True,0.0,0.0,2048,2048,0,200,23.078160
h_015,2048,7005,81,10.703960,True,0.0,0.0,2048,2048,0,81,10.703960
h_016,2048,7307,106,23.715180,True,0.0,0.0,2048,2048,0,106,23.715180
h_017,1024,9737,236,35.097340,True,0.0,0.0,1024,1024,0,236,35.097340
h_018,1974,9003,629,36.943460,True,0.0,0.0,1974,1974,0,629,36.943460
h_019,1024,10284,154,35.087470,True,0.0,0.0,1024,1024,0,154,35.087470
h_020,1024,10743,269,35.492520,True,0.0,0.0,1024,1024,0,269,35.492520
h_021,2048,10573,67,31.197600,True,0.0,0.0,2048,2048,0,67,31.197600
h_022,2048,10584,65,21.339520,True,0.0,0.0,2048,2048,0,65,21.339520
h_023,2048,11098,174,35.440070,True,0.0,0.0,2048,2048,0,174,35.440070
h_024,2650,12400,906,38.348480,True,0.0,0.0,2650,2650,0,906,38.348480
h_025,1024,15102,262,35.558850,True,0.0,0.0,1024,1024,0,262,35.558850
h_026,2048,14725,174,35.612040,True,0.0,0.0,2048,2048,0,174,35.612040
h_027,2048,14738,176,35.722660,True,0.0,0.0,2048,2048,0,176,35.722660
h_028,3588,16698,1202,41.461090,True,0.0,0.0,3588,3588,0,1202,41.461090
h_029,1024,19861,337,35.985400,True,0.0,0.0,1024,1024,0,337,35.985400
h_030,2048,18851,297,36.574560,True,0.0,0.0,2048,2048,0,297,36.574560
h_031,2048,18876,286,36.398860,True,0.0,0.0,2048,2048,0,286,36.398860
h_032,2048,20942,349,36.815100,True,0.0,0.0,2048,2048,0,349,36.815100
h_033,6301,20777,293,35.963330,True,0.0,0.0,6301,6301,0,293,35.963330
h_034,4983,22602,1561,47.839390,True,0.0,0.0,4983,4983,0,1561,47.839390
h_035,8192,30498,4183,38.170000,True,0.0,0.0,8192,8192,0,4183,38.170000
h_036,8192,30671,4130,36.405790,True,0.0,0.0,8192,8192,0,4130,36.405790
h_037,8192,30814,4184,36.721550,True,0.0,0.0,8192,8192,0,4184,36.721550
h_038,10876,39994,792,40.771160,True,0.0,0.0,10876,10876,0,792,40.771160
h_039,9473,43691,6101,88.739820,True,0.0,0.0,9473,9473,0,6101,88.739820
h_040,8192,45091,4362,37.409840,True,0.0,0.0,8192,8192,0,4362,37.409840
h_041,8192,45139,4499,37.341090,True,0.0,0.0,8192,8192,0,4499,37.341090
h_042,8192,45262,4396,37.281360,True,0.0,0.0,8192,8192,0,4396,37.281360
h_043,8192,50901,4364,37.104760,True,0.0,0.0,8192,8192,0,4364,37.104760
h_044,8192,51806,4433,36.718390,True,0.0,0.0,8192,8192,0,4433,36.718390
h_045,8192,54189,4881,45.633860,True,0.0,0.0,8192,8192,0,4881,45.633860
h_046,8192,54350,4827,44.243280,True,0.0,0.0,8192,8192,0,4827,44.243280
h_047,8192,54807,4869,45.007690,True,0.0,0.0,8192,8192,0,4869,45.007690
h_048,8192,54891,4857,45.673530,True,0.0,0.0,8192,8192,0,4857,45.673530
h_049,8192,57468,4286,37.725500,True,0.0,0.0,8192,8192,0,4286,37.725500
h_050,22687,54705,890,41.695400,True,0.0,0.0,22687,22687,0,890,41.695400
h_051,8192,71995,5299,38.117920,True,0.0,0.0,8192,8192,0,5299,38.117920
h_052,8192,72700,5390,38.073630,True,0.0,0.0,8192,8192,0,5390,38.073630
h_053,8192,73399,5449,38.115760,True,0.0,0.0,8192,8192,0,5449,38.115760
h_054,14882,67834,12238,90.506720,True,0.0,0.0,14882,14882,0,12238,90.506720
h_055,15268,74339,13828,90.593910,True,0.0,0.0,15268,15268,0,13828,90.593910
h_056,8192,82550,4966,39.583880,True,0.0,0.0,8192,8192,0,4966,39.583880
h_057,8192,83083,5114,47.934810,True,0.0,0.0,8192,8192,0,5114,47.934810
h_058,8192,92304,6693,43.769370,True,0.0,0.0,8192,8192,0,6693,43.769370
h_059,7115,103689,581,37.447870,True,0.0,0.0,7115,7115,0,581,37.447870
h_060,8192,110532,5567,61.250260,True,0.0,0.0,8192,8192,0,5567,61.250260
h_061,8192,112798,5583,59.835890,True,0.0,0.0,8192,8192,0,5583,59.835890
h_062,16384,104900,12923,41.773320,True,0.0,0.0,16384,16384,0,12923,41.773320
h_063,36682,88328,1419,52.813410,True,0.0,0.0,36682,36682,0,1419,52.813410
h_064,23131,107151,20589,90.895490,True,0.0,0.0,23131,23131,0,20589,90.895490
h_065,26475,106762,3683,5.276580,True,0.0,0.0,26475,26475,0,3683,5.276580
h_066,16384,119886,14274,44.746340,True,0.0,0.0,16384,16384,0,14274,44.746340
h_067,8192,138733,7262,57.730940,True,0.0,0.0,8192,8192,0,7262,57.730940
h_068,25678,121390,23542,91.108770,True,0.0,0.0,25678,25678,0,23542,91.108770
h_069,8192,156904,7687,89.101740,True,0.0,0.0,8192,8192,0,7687,89.101740
h_070,8192,168293,7251,91.503550,True,0.0,0.0,8192,8192,0,7251,91.503550
h_071,8192,168714,7835,71.601200,True,0.0,0.0,8192,8192,0,7835,71.601200
h_072,32078,149020,29335,91.681280,True,0.0,0.0,32078,32078,0,29335,91.681280
h_073,16384,166938,14286,55.612830,True,0.0,0.0,16384,16384,0,14286,55.612830
h_074,16384,169955,14273,46.561890,True,0.0,0.0,16384,16384,0,14273,46.561890
h_075,34978,169522,32842,91.633650,True,0.0,0.0,34978,34978,0,32842,91.633650
h_076,36705,170621,33663,91.692690,True,0.0,0.0,36705,36705,0,33663,91.692690
h_077,62586,147892,3956,84.610690,True,0.0,0.0,62586,62586,0,3956,84.610690
h_078,8192,204075,7850,62.682440,True,0.0,0.0,8192,8192,0,7850,62.682440
h_079,16384,216334,15395,62.586940,True,0.0,0.0,16384,16384,0,15395,62.586940
h_080,24818,227991,2755,6.134630,True,0.0,0.0,24818,24818,0,2755,6.134630
h_081,32768,224254,31746,91.519700,True,0.0,0.0,32768,32768,0,31746,91.519700
h_082,48665,222764,44375,92.623930,True,0.0,0.0,48665,48665,0,44375,92.623930
h_083,32768,256256,31072,91.386970,True,0.0,0.0,32768,32768,0,31072,91.386970
h_084,16384,273584,14954,91.342150,True,0.0,0.0,16384,16384,0,14954,91.342150
h_085,16384,283794,16126,91.696910,True,0.0,0.0,16384,16384,0,16126,91.696910
