file,n,m,FVS_size,runtime,validity,kernelization_time,gnn_candidate_time,initial_kernel_size,final_kernel_size,n_dynamic_reductions,solution_size,time_seconds
h_130,16384,2192284,16175,1013.615798,True,7.446472,0.0,16384,16384,0,16175,1013.615798
h_131,16384,2194576,16170,1013.302289,True,8.064036,0.0,16384,16384,0,16170,1013.302289
h_132,65536,2184865,64704,1014.645619,True,9.674917,0.0,65536,65536,0,64704,1014.645619
h_133,131072,2130456,128632,1016.293504,True,11.902821,0.0,131072,131072,0,128632,1016.293504
h_134,131072,2131741,129026,1016.275255,True,12.280645,0.0,131072,131072,0,129026,1016.275255
h_135,32768,2235835,31767,1017.738911,True,12.096555,0.0,32768,32768,0,31767,1017.738911
h_136,32768,2240608,31938,1017.204747,True,10.298037,0.0,32768,32768,0,31938,1017.204747
h_137,32768,2241646,31748,1016.08393,True,9.966723,0.0,32768,32768,0,31748,1016.08393
h_138,32768,2270902,32226,1015.03034,True,9.833144,0.0,32768,32768,0,32226,1015.03034
h_139,16384,2293868,16199,1015.533978,True,8.667063,0.0,16384,16384,0,16199,1015.533978
h_140,131072,2199584,128208,1014.427084,True,10.572281,0.0,131072,131072,0,128208,1014.427084
h_141,65536,2321780,64742,1015.742144,True,11.047687,0.0,65536,65536,0,64742,1015.742144
h_142,131072,2294338,129699,1016.757388,True,12.064768,0.0,131072,131072,0,129699,1016.757388
h_143,32768,2412833,32274,1015.439051,True,9.540781,0.0,32768,32768,0,32274,1015.439051
h_144,32768,2416672,32300,1015.395742,True,9.018331,0.0,32768,32768,0,32300,1015.395742
h_145,32768,2416820,32296,1015.417693,True,8.962385,0.0,32768,32768,0,32296,1015.417693
h_146,131072,2322563,129467,1016.090554,True,11.420964,0.0,131072,131072,0,129467,1016.090554
h_147,32768,2422154,31915,1017.766104,True,11.252656,0.0,32768,32768,0,31915,1017.766104
h_148,432535,2038645,407368,1032.954477,True,21.057518,0.0,432535,432535,0,407368,1032.954477
h_149,131072,2340382,129474,1017.06568,True,12.195548,0.0,131072,131072,0,129474,1017.06568
h_150,65536,2456589,64777,1015.177993,True,10.487932,0.0,65536,65536,0,64777,1015.177993
h_151,65536,2457973,64787,1015.950752,True,10.684091,0.0,65536,65536,0,64787,1015.950752
h_152,65536,2458355,64797,1016.219491,True,11.163677,0.0,65536,65536,0,64797,1016.219491
h_153,32768,2554765,32329,1015.934607,True,10.233665,0.0,32768,32768,0,32329,1015.934607
h_154,32768,2556720,32321,1015.560694,True,9.796495,0.0,32768,32768,0,32321,1015.560694
h_155,131072,2459701,129933,1017.207841,True,12.652758,0.0,131072,131072,0,129933,1017.207841
h_156,32768,2558829,32328,1016.51541,True,10.303023,0.0,32768,32768,0,32328,1016.51541
h_157,281903,2312497,128032,1039.652184,True,37.945341,0.0,281903,281903,0,128032,1039.652184
h_158,32768,2614043,32205,1019.126743,True,11.753576,0.0,32768,32768,0,32205,1019.126743
h_159,32768,2621362,32153,1020.198844,True,12.169588,0.0,32768,32768,0,32153,1020.198844
h_160,65536,2593066,64839,1016.148983,True,10.868824,0.0,65536,65536,0,64839,1016.148983
h_161,32768,2684883,32093,1037.976531,True,13.03637,0.0,32768,32768,0,32093,1037.976531
h_162,131072,2587747,130189,1016.004365,True,11.127594,0.0,131072,131072,0,130189,1016.004365
h_163,32768,2696696,32391,1017.434703,True,10.137767,0.0,32768,32768,0,32391,1017.434703
h_164,131072,2620644,129889,1018.365038,True,13.445866,0.0,131072,131072,0,129889,1018.365038
h_165,131072,2622100,130094,1020.515105,True,15.251664,0.0,131072,131072,0,130094,1020.515105
h_166,65536,2728370,64945,1016.589565,True,10.672783,0.0,65536,65536,0,64945,1016.589565
h_167,65536,2731506,64954,1017.246189,True,11.175325,0.0,65536,65536,0,64954,1017.246189
h_168,32768,2794794,32305,1022.618377,True,14.987821,0.0,32768,32768,0,32305,1022.618377
h_169,32768,2808603,32248,1023.84497,True,15.309547,0.0,32768,32768,0,32248,1023.84497
h_170,32768,2838628,32404,1018.424554,True,11.545984,0.0,32768,32768,0,32404,1018.424554
h_171,131072,2741624,129515,1018.480479,True,13.410212,0.0,131072,131072,0,129515,1018.480479
h_172,32768,2840800,32413,1017.717837,True,10.841554,0.0,32768,32768,0,32413,1017.717837
h_173,32768,2843144,32410,1019.464074,True,12.608745,0.0,32768,32768,0,32410,1019.464074
h_174,131072,2754294,129449,1018.536869,True,13.343023,0.0,131072,131072,0,129449,1018.536869
h_175,131072,2757784,130110,1020.202214,True,14.31366,0.0,131072,131072,0,130110,1020.202214
h_176,131072,2777076,130054,1020.201472,True,14.271396,0.0,131072,131072,0,130054,1020.201472
h_177,131072,2784435,130091,1019.815225,True,14.695777,0.0,131072,131072,0,130091,1019.815225
h_178,131072,2785982,130311,1021.099056,True,15.50853,0.0,131072,131072,0,130311,1021.099056
h_179,131072,2921009,130024,1021.285882,True,15.634864,0.0,131072,131072,0,130024,1021.285882
h_180,131072,2949960,130332,1021.68113,True,16.332034,0.0,131072,131072,0,130332,1021.68113
h_181,131072,2950732,130339,1022.085613,True,16.789193,0.0,131072,131072,0,130339,1022.085613
h_182,131072,2951641,130358,1021.690851,True,16.453518,0.0,131072,131072,0,130358,1021.690851
h_183,131072,3115621,130355,1020.53292,True,14.641085,0.0,131072,131072,0,130355,1020.53292
h_184,32768,3221596,32296,1046.384582,True,19.000139,0.0,32768,32768,0,32296,1046.384582
h_185,32768,3222505,32254,1046.639678,True,15.68264,0.0,32768,32768,0,32254,1046.639678
h_186,566326,2770690,547941,1047.256343,True,29.418818,0.0,566326,566326,0,547941,1047.256343
h_187,131072,3225441,130426,1022.240241,True,14.991605,0.0,131072,131072,0,130426,1022.240241
h_188,262144,3100200,261238,1025.133112,True,19.851228,0.0,262144,262144,0,261238,1025.133112
h_189,262144,3100310,261356,1024.197864,True,18.86119,0.0,262144,262144,0,261356,1024.197864
h_190,131072,3244452,130430,1022.783826,True,16.216469,0.0,131072,131072,0,130430,1022.783826
h_191,131072,3275806,130414,1022.176678,True,15.185613,0.0,131072,131072,0,130414,1022.176678
h_192,32768,3726392,32498,1028.446024,True,16.884025,0.0,32768,32768,0,32498,1028.446024
h_193,32768,3734348,32516,1024.514657,True,14.719502,0.0,32768,32768,0,32516,1024.514657
h_194,4096,4194304,4076,1054.935199,True,15.405905,0.0,4096,4096,0,4076,1054.935199
h_195,4096,4194304,4076,1060.380802,True,15.698832,0.0,4096,4096,0,4076,1060.380802
h_196,8192,4194304,8132,1061.899846,True,17.018947,0.0,8192,8192,0,8132,1061.899846
h_197,8192,4194304,8136,1064.7839,True,18.295074,0.0,8192,8192,0,8136,1064.7839
h_198,962897,4419758,887246,1076.374446,True,49.886358,0.0,962897,962897,0,887246,1076.374446
h_199,875713,5105039,249301,1027.899435,True,24.052776,0.0,875713,875713,0,249301,1027.899435
h_200,2394385,5021410,18269,21.027746,True,20.119127,0.0,2394385,2394385,0,18269,21.027746
