file,n,m,FVS_size,runtime,validity,kernelization_time,gnn_candidate_time,initial_kernel_size,final_kernel_size,n_dynamic_reductions,solution_size,time_seconds
h_036,8192,30671,4161,66.667116,True,0.149447,6.480209,8192,8192,0,4161,66.667116
h_037,8192,30814,4184,66.544168,True,0.061812,6.445807,8192,8192,0,4184,66.544168
h_038,10876,39994,808,70.959399,True,0.149629,10.779881,10876,10876,0,808,70.959399
h_039,9473,43691,5174,118.423683,True,0.099521,58.256871,9473,9473,0,5174,118.423683
h_040,8192,45091,4350,67.04652,True,0.178849,6.822707,8192,8192,0,4350,67.04652
h_041,8192,45139,4383,67.3777,True,0.093994,7.241715,8192,8192,0,4383,67.3777
h_042,8192,45262,4343,67.125501,True,0.144518,6.924961,8192,8192,0,4343,67.125501
h_043,8192,50901,4323,67.299375,True,0.08908,7.159592,8192,8192,0,4323,67.299375
h_044,8192,51806,4449,66.933816,True,0.090343,6.791305,8192,8192,0,4449,66.933816
h_045,8192,54189,4416,75.790429,True,0.201873,15.516743,8192,8192,0,4416,75.790429
h_046,8192,54350,4369,74.609171,True,0.104412,14.442508,8192,8192,0,4369,74.609171
h_047,8192,54807,4402,75.075419,True,0.195211,14.810834,8192,8192,0,4402,75.075419
h_048,8192,54891,4402,75.672784,True,0.103085,15.490252,8192,8192,0,4402,75.672784
h_049,8192,57468,4228,67.678294,True,0.186015,7.438718,8192,8192,0,4228,67.678294
h_050,22687,54705,891,71.569838,True,0.168916,11.375075,22687,22687,0,891,71.569838
h_051,8192,71995,4890,67.837851,True,0.215749,7.549166,8192,8192,0,4890,67.837851
h_052,8192,72700,4901,67.936318,True,0.113285,7.729973,8192,8192,0,4901,67.936318
h_053,8192,73399,4954,68.224474,True,0.125149,8.015566,8192,8192,0,4954,68.224474
h_054,14882,67834,11152,120.487832,True,0.255575,60.090512,14882,14882,0,11152,120.487832
h_055,15268,74339,12980,120.572827,True,0.290131,60.111237,15268,15268,0,12980,120.572827
h_056,8192,82550,4488,69.681844,True,0.223061,9.379888,8192,8192,0,4488,69.681844
h_057,8192,83083,4601,77.647477,True,0.131538,17.440174,8192,8192,0,4601,77.647477
h_058,8192,92304,6504,73.711385,True,0.285434,13.302145,8192,8192,0,6504,73.711385
h_059,7115,103689,607,67.300815,True,0.115557,7.113465,7115,7115,0,607,67.300815
h_060,8192,110532,5153,90.410518,True,0.170513,30.140919,8192,8192,0,5153,90.410518
h_061,8192,112798,5195,89.499688,True,0.230746,29.159872,8192,8192,0,5195,89.499688
h_062,16384,104900,12448,71.700039,True,0.217374,11.354946,16384,16384,0,12448,71.700039
h_063,36682,88328,1448,83.671907,True,0.24053,23.372834,36682,36682,0,1448,83.671907
h_064,23131,107151,20040,120.797053,True,0.433846,60.100586,23131,23131,0,20040,120.797053
h_065,26475,106762,3683,5.253335,True,0.212182,4.988668,26475,26475,0,3683,5.253335
h_066,16384,119886,13879,74.276888,True,0.373268,13.73368,16384,16384,0,13879,74.276888
h_067,8192,138733,7041,87.471936,True,0.227928,27.069563,8192,8192,0,7041,87.471936
h_068,25678,121390,22975,120.98829,True,0.579658,60.093745,25678,25678,0,22975,120.98829
h_069,8192,156904,7535,109.511982,True,0.306946,48.941097,8192,8192,0,7535,109.511982
h_070,8192,168293,7037,120.959846,True,0.315881,60.107841,8192,8192,0,7037,120.959846
h_071,8192,168714,7526,96.205629,True,0.405295,35.606148,8192,8192,0,7526,96.205629
h_072,32078,149020,28903,121.260522,True,0.709784,60.130209,32078,32078,0,28903,121.260522
h_073,16384,166938,13901,82.632902,True,0.335386,22.112896,16384,16384,0,13901,82.632902
h_074,16384,169955,13973,74.050169,True,0.405521,13.376582,16384,16384,0,13973,74.050169
h_075,34978,169522,32544,121.460095,True,0.810853,60.126899,34978,34978,0,32544,121.460095
h_076,36705,170621,33334,121.309968,True,0.724132,60.115449,36705,36705,0,33334,121.309968
h_077,62586,147892,3068,111.12791,True,0.543319,50.519177,62586,62586,0,3068,111.12791
h_078,8192,204075,7694,88.22471,True,0.420605,27.472526,8192,8192,0,7694,88.22471
h_079,16384,216334,15274,88.675073,True,0.552393,27.868536,16384,16384,0,15274,88.675073
h_080,24818,227991,2755,5.408834,True,0.359648,5.046271,24818,24818,0,2755,5.408834
h_081,32768,224254,31200,121.201506,True,0.798069,60.124968,32768,32768,0,31200,121.201506
h_082,48665,222764,44121,121.901616,True,1.120441,60.141557,48665,48665,0,44121,121.901616
h_083,32768,256256,30477,121.050505,True,0.726448,60.075543,32768,32768,0,30477,121.050505
h_084,16384,273584,14463,121.084667,True,0.662872,60.109568,16384,16384,0,14463,121.084667
h_085,16384,283794,15822,121.299255,True,0.756461,60.119459,16384,16384,0,15822,121.299255
h_086,8192,295951,7836,104.362039,True,0.55781,43.291611,8192,8192,0,7836,104.362039
h_087,58960,269439,53306,122.380553,True,1.400068,60.105714,58960,58960,0,53306,122.380553
h_088,60892,286474,56153,122.665513,True,1.597959,60.122149,60892,60892,0,56153,122.665513
h_089,8192,358201,7956,110.064206,True,0.557083,48.943111,8192,8192,0,7956,110.064206
h_090,16384,353824,15691,114.154598,True,0.848734,52.791225,16384,16384,0,15691,114.154598
h_091,16384,354031,15760,114.898514,True,0.922972,53.38769,16384,16384,0,15760,114.898514
h_092,63674,306833,60461,123.037968,True,1.642704,60.12817,63674,63674,0,60461,123.037968
h_093,32768,363878,31527,121.913535,True,1.338846,60.076502,32768,32768,0,31527,121.913535
h_094,68946,335845,65965,123.12232,True,1.820844,60.084548,68946,68946,0,65965,123.12232
h_095,32768,409363,32086,121.998122,True,1.362875,60.079129,32768,32768,0,32086,121.998122
h_096,34546,421534,503,43.547226,True,0.85873,5.213115,34546,34546,0,503,43.547226
h_097,16384,458925,15698,121.979683,True,1.122855,60.078548,16384,16384,0,15698,121.979683
h_098,32768,503494,32002,122.517029,True,1.681245,60.125999,32768,32768,0,32002,122.517029
h_099,97898,447979,88652,125.13301,True,2.898114,60.565611,97898,97898,0,88652,125.13301
h_100,75879,508837,11986,79.043932,True,1.078704,17.862934,75879,75879,0,11986,79.043932
h_101,65536,618237,64640,122.849676,True,2.125371,60.081097,65536,65536,0,64640,122.849676
h_102,265214,418956,842,6.006235,True,1.190285,4.814991,265214,265214,0,842,6.006235
h_103,159316,544621,13303,1.361776,True,1.361459,0.0,159316,159316,0,13303,1.361776
h_104,65536,640429,64329,123.293673,True,2.309512,60.079466,65536,65536,0,64329,123.293673
h_105,65536,652583,64962,122.735679,True,1.876439,60.128005,65536,65536,0,64962,122.735679
h_106,65536,654158,64862,122.789949,True,1.978518,60.115783,65536,65536,0,64862,122.789949
h_107,32768,699385,32089,123.136931,True,1.876514,60.085383,32768,32768,0,32089,123.136931
h_108,65536,688044,65139,123.102649,True,2.107009,60.138272,65536,65536,0,65139,123.102649
h_109,8192,839576,8081,123.155838,True,1.512152,60.138217,8192,8192,0,8081,123.155838
h_110,32768,826394,32418,123.626543,True,2.293728,60.131071,32768,32768,0,32418,123.626543
h_111,77360,828161,22670,32.281948,True,1.327049,5.048891,77360,77360,0,22670,32.281948
h_112,8192,944523,8108,123.850098,True,1.80114,60.10517,8192,8192,0,8108,123.850098
h_113,194085,854377,18574,6.994877,True,1.891825,5.078894,194085,194085,0,18574,6.994877
h_114,187341,865700,173201,130.556103,True,5.87205,60.973958,187341,187341,0,173201,130.556103
h_115,262111,1234877,184951,127.949737,True,5.748996,60.963366,262111,262111,0,184951,127.949737
h_116,299580,1363755,272121,136.390491,True,9.544044,61.087294,299580,299580,0,272121,136.390491
h_117,325729,1469679,61957,127.038785,True,5.841494,60.146392,325729,325729,0,61957,127.038785
h_118,81306,1768135,56112,128.151441,True,4.568005,60.163799,81306,81306,0,56112,128.151441
h_119,342573,1619304,322551,139.942441,True,11.588037,61.196261,342573,342573,0,322551,139.942441
h_120,32768,2049515,31980,128.974473,True,5.05051,60.170566,32768,32768,0,31980,128.974473
h_121,16384,2076651,16325,130.093903,True,4.863219,60.190261,16384,16384,0,16325,130.093903
h_122,2048,2097152,2040,134.738716,True,4.115385,60.17954,2048,2048,0,2040,134.738716
h_123,4096,2097152,4074,138.144691,True,4.712327,60.179313,4096,4096,0,4074,138.144691
h_124,8192,2097152,8157,142.067598,True,6.442785,60.157115,8192,8192,0,8157,142.067598
h_125,16384,2097152,16220,141.843705,True,6.161189,60.154615,16384,16384,0,16220,141.843705
h_126,65536,2048311,65433,130.282089,True,6.465739,60.186469,65536,65536,0,65433,130.282089
h_127,32768,2128971,32664,129.81279,True,5.78162,60.194672,32768,32768,0,32664,129.81279
h_128,32768,2130600,32672,130.124576,True,6.047822,60.163044,32768,32768,0,32672,130.124576
h_129,32768,2148521,32208,142.078366,True,6.237339,60.15877,32768,32768,0,32208,142.078366
h_130,16384,2192284,16325,128.42298,True,4.374729,60.183138,16384,16384,0,16325,128.42298
h_131,16384,2194576,16325,129.178495,True,5.25009,60.164181,16384,16384,0,16325,129.178495
h_132,65536,2184865,65448,129.535214,True,5.839605,60.193821,65536,65536,0,65448,129.535214
h_133,131072,2130456,129613,130.812261,True,6.716429,60.912829,131072,131072,0,129613,130.812261
h_134,131072,2131741,130018,130.803061,True,7.012179,60.831883,131072,131072,0,130018,130.803061
h_135,32768,2235835,32241,131.877116,True,7.032219,60.16681,32768,32768,0,32241,131.877116
h_136,32768,2240608,32391,131.807979,True,6.676014,60.151151,32768,32768,0,32391,131.807979
h_137,32768,2241646,32251,132.505335,True,7.820058,60.172138,32768,32768,0,32251,132.505335
h_138,32768,2270902,32690,130.361345,True,6.217273,60.172465,32768,32768,0,32690,130.361345
h_139,16384,2293868,16338,130.700693,True,5.20887,60.186746,16384,16384,0,16338,130.700693
h_140,131072,2199584,129147,131.370588,True,6.921594,60.864651,131072,131072,0,129147,131.370588
h_141,65536,2321780,65463,131.755842,True,7.616146,60.209666,65536,65536,0,65463,131.755842
h_142,131072,2294338,130593,132.904373,True,8.614186,60.904898,131072,131072,0,130593,132.904373
h_143,32768,2412833,32704,130.701762,True,5.627346,60.212822,32768,32768,0,32704,130.701762
h_144,32768,2416672,32700,131.061166,True,6.424465,60.183488,32768,32768,0,32700,131.061166
h_145,32768,2416820,32703,131.275488,True,6.041684,60.187137,32768,32768,0,32703,131.275488
h_146,131072,2322563,130380,131.598292,True,7.636065,60.876381,131072,131072,0,130380,131.598292
h_147,32768,2422154,32371,133.654239,True,8.267401,60.221141,32768,32768,0,32371,133.654239
h_148,432535,2038645,407685,149.144487,True,18.386551,61.270046,432535,432535,0,407685,149.144487
h_149,131072,2340382,130338,131.586696,True,7.846721,60.925178,131072,131072,0,130338,131.586696
h_150,65536,2456589,65454,130.444081,True,6.253486,60.149138,65536,65536,0,65454,130.444081
h_151,65536,2457973,65455,130.075748,True,5.620292,60.171681,65536,65536,0,65455,130.075748
h_152,65536,2458355,65464,130.954228,True,6.528999,60.20555,65536,65536,0,65464,130.954228
h_153,32768,2554765,32707,133.137759,True,8.932608,60.205098,32768,32768,0,32707,133.137759
h_154,32768,2556720,32706,130.923745,True,5.729861,60.214261,32768,32768,0,32706,130.923745
h_155,131072,2459701,130777,132.271462,True,7.939699,60.867698,131072,131072,0,130777,132.271462
h_156,32768,2558829,32704,130.877037,True,6.267076,60.219851,32768,32768,0,32704,130.877037
h_157,281903,2312497,130307,148.135273,True,26.296688,60.527031,281903,281903,0,130307,148.135273
h_158,32768,2614043,32599,133.449655,True,8.001193,60.163106,32768,32768,0,32599,133.449655
h_159,32768,2621362,32545,132.038683,True,7.081844,60.21446,32768,32768,0,32545,132.038683
h_160,65536,2593066,65474,130.633651,True,5.893472,60.203132,65536,65536,0,65474,130.633651
h_161,32768,2684883,32281,150.463006,True,9.609064,60.18896,32768,32768,0,32281,150.463006
h_162,131072,2587747,130995,131.58554,True,6.720768,60.911367,131072,131072,0,130995,131.58554
h_163,32768,2696696,32717,130.726979,True,6.268243,60.216784,32768,32768,0,32717,130.726979
h_164,131072,2620644,130641,132.378046,True,7.826702,60.873949,131072,131072,0,130641,132.378046
h_165,131072,2622100,130871,133.185608,True,8.630046,60.897921,131072,131072,0,130871,133.185608
h_166,65536,2728370,65477,131.647878,True,7.099345,60.211191,65536,65536,0,65477,131.647878
h_167,65536,2731506,65479,131.184367,True,6.308086,60.206682,65536,65536,0,65479,131.184367
h_168,32768,2794794,32659,133.123904,True,7.559149,60.226193,32768,32768,0,32659,133.123904
h_169,32768,2808603,32608,135.049288,True,9.264119,60.233311,32768,32768,0,32608,135.049288
h_170,32768,2838628,32718,132.611237,True,7.519763,60.215435,32768,32768,0,32718,132.611237
h_171,131072,2741624,130223,132.625055,True,8.372458,60.858804,131072,131072,0,130223,132.625055
h_172,32768,2840800,32713,130.351925,True,5.465201,60.230323,32768,32768,0,32713,130.351925
h_173,32768,2843144,32710,131.856945,True,6.832868,60.21205,32768,32768,0,32710,131.856945
h_174,131072,2754294,130177,132.157085,True,7.535871,60.867279,131072,131072,0,130177,132.157085
h_175,131072,2757784,130820,133.011566,True,8.423562,60.887941,131072,131072,0,130820,133.011566
h_176,131072,2777076,130763,134.34154,True,9.406178,60.858914,131072,131072,0,130763,134.34154
h_177,131072,2784435,130816,132.787595,True,8.162132,60.858469,131072,131072,0,130816,132.787595
h_178,131072,2785982,130966,134.633833,True,9.881241,60.908362,131072,131072,0,130966,134.633833
h_179,131072,2921009,130671,133.920573,True,9.177068,60.863526,131072,131072,0,130671,133.920573
h_180,131072,2949960,131006,136.005755,True,10.608853,60.891827,131072,131072,0,131006,136.005755
h_181,131072,2950732,130988,135.720102,True,10.123298,60.858358,131072,131072,0,130988,135.720102
h_182,131072,2951641,130994,135.050234,True,10.063899,60.862638,131072,131072,0,130994,135.050234
h_183,131072,3115621,130991,135.287914,True,10.207339,60.881864,131072,131072,0,130991,135.287914
h_184,32768,3221596,32455,151.529764,True,10.70969,60.221559,32768,32768,0,32455,151.529764
h_185,32768,3222505,32404,155.574151,True,10.032421,60.239061,32768,32768,0,32404,155.574151
h_186,566326,2770690,548156,155.027714,True,21.581284,61.31627,566326,566326,0,548156,155.027714
h_187,131072,3225441,130985,134.963776,True,9.33165,60.878779,131072,131072,0,130985,134.963776
h_188,262144,3100200,261937,137.661529,True,12.262382,61.048523,262144,262144,0,261937,137.661529
h_189,262144,3100310,262010,136.72084,True,11.892801,61.058752,262144,262144,0,262010,136.72084
h_190,131072,3244452,131022,135.118039,True,9.273934,60.878718,131072,131072,0,131022,135.118039
h_191,131072,3275806,131009,135.529136,True,9.972049,60.843382,131072,131072,0,131009,135.529136
h_192,32768,3726392,32735,136.251999,True,9.360913,60.250215,32768,32768,0,32735,136.251999
h_193,32768,3734348,32729,136.12035,True,9.451862,60.259349,32768,32768,0,32729,136.12035
h_194,4096,4194304,4088,160.453774,True,9.098011,60.223855,4096,4096,0,4088,160.453774
h_195,4096,4194304,4086,163.41391,True,10.504641,60.219941,4096,4096,0,4086,163.41391
h_196,8192,4194304,8183,166.188966,True,9.907833,60.234963,8192,8192,0,8183,166.188966
h_197,8192,4194304,8179,168.808886,True,11.099923,60.277185,8192,8192,0,8179,168.808886
h_198,962897,4419758,526326,186.429812,False,41.512327,61.592154,962897,962897,0,526326,186.429812
h_199,875713,5105039,250383,142.572837,True,17.624264,61.115549,875713,875713,0,250383,142.572837
h_200,2394385,5021410,18269,19.514043,True,14.21757,4.886989,2394385,2394385,0,18269,19.514043
