file,n,m,FVS_size,runtime,validity,kernelization_time,gnn_candidate_time,initial_kernel_size,final_kernel_size,n_dynamic_reductions,solution_size,time_seconds
h_030,2048,18851,262,36.53839,True,0.0,0.0,2048,2048,0,262,36.53839
h_031,2048,18876,261,36.50427,True,0.0,0.0,2048,2048,0,261,36.50427
h_032,2048,20942,310,36.78157,True,0.0,0.0,2048,2048,0,310,36.78157
h_033,6301,20777,331,35.86647,True,0.0,0.0,6301,6301,0,331,35.86647
h_034,4983,22602,1576,47.54482,True,0.0,0.0,4983,4983,0,1576,47.54482
h_035,8192,30498,4183,35.91388,True,0.0,0.0,8192,8192,0,4183,35.91388
h_036,8192,30671,4130,35.98738,True,0.0,0.0,8192,8192,0,4130,35.98738
h_037,8192,30814,4184,36.17278,True,0.0,0.0,8192,8192,0,4184,36.17278
h_038,10876,39994,789,40.32979,True,0.0,0.0,10876,10876,0,789,40.32979
h_039,9473,43691,6544,90.34422,True,0.0,0.0,9473,9473,0,6544,90.34422
h_040,8192,45091,4351,37.2776,True,0.0,0.0,8192,8192,0,4351,37.2776
h_041,8192,45139,4447,37.29927,True,0.0,0.0,8192,8192,0,4447,37.29927
h_042,8192,45262,4365,37.58265,True,0.0,0.0,8192,8192,0,4365,37.58265
h_043,8192,50901,4333,36.71909,True,0.0,0.0,8192,8192,0,4333,36.71909
h_044,8192,51806,4458,36.52097,True,0.0,0.0,8192,8192,0,4458,36.52097
h_045,8192,54189,4781,45.19541,True,0.0,0.0,8192,8192,0,4781,45.19541
h_046,8192,54350,4767,44.3646,True,0.0,0.0,8192,8192,0,4767,44.3646
h_047,8192,54807,4825,44.4654,True,0.0,0.0,8192,8192,0,4825,44.4654
h_048,8192,54891,4816,45.53078,True,0.0,0.0,8192,8192,0,4816,45.53078
h_049,8192,57468,4238,37.57204,True,0.0,0.0,8192,8192,0,4238,37.57204
h_050,22687,54705,863,41.49714,True,0.0,0.0,22687,22687,0,863,41.49714
h_051,8192,71995,5247,37.75436,True,0.0,0.0,8192,8192,0,5247,37.75436
h_052,8192,72700,5262,37.6258,True,0.0,0.0,8192,8192,0,5262,37.6258
h_053,8192,73399,5380,37.90639,True,0.0,0.0,8192,8192,0,5380,37.90639
h_054,14882,67834,12068,90.44786,True,0.0,0.0,14882,14882,0,12068,90.44786
h_055,15268,74339,13790,90.48152,True,0.0,0.0,15268,15268,0,13790,90.48152
h_056,8192,82550,4901,39.37571,True,0.0,0.0,8192,8192,0,4901,39.37571
h_057,8192,83083,5092,47.70784,True,0.0,0.0,8192,8192,0,5092,47.70784
h_058,8192,92304,6679,43.71279,True,0.0,0.0,8192,8192,0,6679,43.71279
h_059,7115,103689,591,37.15882,True,0.0,0.0,7115,7115,0,591,37.15882
h_060,8192,110532,5214,60.66771,True,0.0,0.0,8192,8192,0,5214,60.66771
h_061,8192,112798,5115,60.11569,True,0.0,0.0,8192,8192,0,5115,60.11569
h_062,16384,104900,12910,41.54206,True,0.0,0.0,16384,16384,0,12910,41.54206
h_063,36682,88328,1343,52.80756,True,0.0,0.0,36682,36682,0,1343,52.80756
h_064,23131,107151,20571,90.92597,True,0.0,0.0,23131,23131,0,20571,90.92597
h_065,26475,106762,3683,6.29007,True,0.0,0.0,26475,26475,0,3683,6.29007
h_066,16384,119886,14200,44.46411,True,0.0,0.0,16384,16384,0,14200,44.46411
h_067,8192,138733,7217,57.60789,True,0.0,0.0,8192,8192,0,7217,57.60789
h_068,25678,121390,23394,90.97339,True,0.0,0.0,25678,25678,0,23394,90.97339
h_069,8192,156904,7649,80.86151,True,0.0,0.0,8192,8192,0,7649,80.86151
h_070,8192,168293,7167,90.86644,True,0.0,0.0,8192,8192,0,7167,90.86644
h_071,8192,168714,7652,65.90768,True,0.0,0.0,8192,8192,0,7652,65.90768
h_072,32078,149020,29249,91.15932,True,0.0,0.0,32078,32078,0,29249,91.15932
h_073,16384,166938,14048,53.4283,True,0.0,0.0,16384,16384,0,14048,53.4283
h_074,16384,169955,14195,44.87446,True,0.0,0.0,16384,16384,0,14195,44.87446
h_075,34978,169522,32798,91.37852,True,0.0,0.0,34978,34978,0,32798,91.37852
h_076,36705,170621,33584,91.39022,True,0.0,0.0,36705,36705,0,33584,91.39022
h_077,62586,147892,3601,81.12027,True,0.0,0.0,62586,62586,0,3601,81.12027
h_078,8192,204075,7780,57.37032,True,0.0,0.0,8192,8192,0,7780,57.37032
h_079,16384,216334,15287,58.63994,True,0.0,0.0,16384,16384,0,15287,58.63994
h_080,24818,227991,2755,5.22912,True,0.0,0.0,24818,24818,0,2755,5.22912
h_081,32768,224254,31645,91.16324,True,0.0,0.0,32768,32768,0,31645,91.16324
h_082,48665,222764,44319,91.7682,True,0.0,0.0,48665,48665,0,44319,91.7682
h_083,32768,256256,30944,91.15682,True,0.0,0.0,32768,32768,0,30944,91.15682
h_084,16384,273584,14873,91.10622,True,0.0,0.0,16384,16384,0,14873,91.10622
h_085,16384,283794,16049,91.20969,True,0.0,0.0,16384,16384,0,16049,91.20969
h_086,8192,295951,7900,76.75473,True,0.0,0.0,8192,8192,0,7900,76.75473
h_087,58960,269439,53466,92.47389,True,0.0,0.0,58960,58960,0,53466,92.47389
h_088,60892,286474,56302,92.96384,True,0.0,0.0,60892,60892,0,56302,92.96384
h_089,8192,358201,8007,80.66385,True,0.0,0.0,8192,8192,0,8007,80.66385
h_090,16384,353824,15806,83.64394,True,0.0,0.0,16384,16384,0,15806,83.64394
h_091,16384,354031,15876,83.67888,True,0.0,0.0,16384,16384,0,15876,83.67888
h_092,63674,306833,60560,92.4854,True,0.0,0.0,63674,63674,0,60560,92.4854
h_093,32768,363878,31793,91.74777,True,0.0,0.0,32768,32768,0,31793,91.74777
h_094,68946,335845,66053,92.97886,True,0.0,0.0,68946,68946,0,66053,92.97886
h_095,32768,409363,32301,91.8806,True,0.0,0.0,32768,32768,0,32301,91.8806
h_096,34546,421534,521,27.79031,True,0.0,0.0,34546,34546,0,521,27.79031
h_097,16384,458925,15833,91.98103,True,0.0,0.0,16384,16384,0,15833,91.98103
h_098,32768,503494,32183,92.13659,True,0.0,0.0,32768,32768,0,32183,92.13659
h_099,97898,447979,88731,95.16176,True,0.0,0.0,97898,97898,0,88731,95.16176
h_100,75879,508837,12123,47.09403,True,0.0,0.0,75879,75879,0,12123,47.09403
h_101,65536,618237,64853,92.66387,True,0.0,0.0,65536,65536,0,64853,92.66387
h_102,265214,418956,842,6.24158,True,0.0,0.0,265214,265214,0,842,6.24158
h_103,159316,544621,13303,1.21857,True,0.0,0.0,159316,159316,0,13303,1.21857
h_104,65536,640429,64502,93.45439,True,0.0,0.0,65536,65536,0,64502,93.45439
h_105,65536,652583,65148,92.81246,True,0.0,0.0,65536,65536,0,65148,92.81246
h_106,65536,654158,65061,92.91139,True,0.0,0.0,65536,65536,0,65061,92.91139
h_107,32768,699385,32211,93.21625,True,0.0,0.0,32768,32768,0,32211,93.21625
h_108,65536,688044,65315,92.94814,True,0.0,0.0,65536,65536,0,65315,92.94814
h_109,8192,839576,8119,92.95276,True,0.0,0.0,8192,8192,0,8119,92.95276
h_110,32768,826394,32505,93.59931,True,0.0,0.0,32768,32768,0,32505,93.59931
h_111,77360,828161,22684,36.33144,True,0.0,0.0,77360,77360,0,22684,36.33144
h_112,8192,944523,8131,93.54326,True,0.0,0.0,8192,8192,0,8131,93.54326
h_113,194085,854377,18574,6.61403,True,0.0,0.0,194085,194085,0,18574,6.61403
h_114,187341,865700,173240,99.57843,True,0.0,0.0,187341,187341,0,173240,99.57843
h_115,262111,1234877,185060,97.36524,True,0.0,0.0,262111,262111,0,185060,97.36524
h_116,299580,1363755,272144,104.70124,True,0.0,0.0,299580,299580,0,272144,104.70124
h_117,325729,1469679,62079,96.41633,True,0.0,0.0,325729,325729,0,62079,96.41633
h_118,81306,1768135,56155,98.56096,True,0.0,0.0,81306,81306,0,56155,98.56096
h_119,342573,1619304,322568,110.01202,True,0.0,0.0,342573,342573,0,322568,110.01202
h_120,32768,2049515,32015,98.78842,True,0.0,0.0,32768,32768,0,32015,98.78842
h_121,16384,2076651,16346,99.84389,True,0.0,0.0,16384,16384,0,16346,99.84389
h_122,2048,2097152,2042,103.29981,True,0.0,0.0,2048,2048,0,2042,103.29981
h_123,4096,2097152,4080,107.07192,True,0.0,0.0,4096,4096,0,4080,107.07192
h_124,8192,2097152,8166,108.55045,True,0.0,0.0,8192,8192,0,8166,108.55045
h_125,16384,2097152,16228,108.1525,True,0.0,0.0,16384,16384,0,16228,108.1525
h_126,65536,2048311,65470,99.29294,True,0.0,0.0,65536,65536,0,65470,99.29294
h_127,32768,2128971,32702,98.77561,True,0.0,0.0,32768,32768,0,32702,98.77561
h_128,32768,2130600,32712,98.4367,True,0.0,0.0,32768,32768,0,32712,98.4367
h_129,32768,2148521,32217,110.54597,True,0.0,0.0,32768,32768,0,32217,110.54597
h_130,16384,2192284,16352,98.50204,True,0.0,0.0,16384,16384,0,16352,98.50204
h_131,16384,2194576,16353,99.37327,True,0.0,0.0,16384,16384,0,16353,99.37327
h_132,65536,2184865,65485,99.13278,True,0.0,0.0,65536,65536,0,65485,99.13278
h_133,131072,2130456,129660,101.02994,True,0.0,0.0,131072,131072,0,129660,101.02994
h_134,131072,2131741,130065,100.60999,True,0.0,0.0,131072,131072,0,130065,100.60999
h_135,32768,2235835,32277,100.61609,True,0.0,0.0,32768,32768,0,32277,100.61609
h_136,32768,2240608,32414,100.73668,True,0.0,0.0,32768,32768,0,32414,100.73668
h_137,32768,2241646,32281,100.27286,True,0.0,0.0,32768,32768,0,32281,100.27286
h_138,32768,2270902,32718,98.5797,True,0.0,0.0,32768,32768,0,32718,98.5797
h_139,16384,2293868,16359,100.00401,True,0.0,0.0,16384,16384,0,16359,100.00401
h_140,131072,2199584,129186,100.33479,True,0.0,0.0,131072,131072,0,129186,100.33479
h_141,65536,2321780,65493,100.40716,True,0.0,0.0,65536,65536,0,65493,100.40716
h_142,131072,2294338,130626,102.20693,True,0.0,0.0,131072,131072,0,130626,102.20693
h_143,32768,2412833,32730,99.36761,True,0.0,0.0,32768,32768,0,32730,99.36761
h_144,32768,2416672,32728,100.07173,True,0.0,0.0,32768,32768,0,32728,100.07173
h_145,32768,2416820,32730,99.30975,True,0.0,0.0,32768,32768,0,32730,99.30975
h_146,131072,2322563,130419,100.72008,True,0.0,0.0,131072,131072,0,130419,100.72008
h_147,32768,2422154,32395,100.91037,True,0.0,0.0,32768,32768,0,32395,100.91037
h_148,432535,2038645,407699,116.78921,True,0.0,0.0,432535,432535,0,407699,116.78921
h_149,131072,2340382,130388,101.12647,True,0.0,0.0,131072,131072,0,130388,101.12647
h_150,65536,2456589,65486,101.03744,True,0.0,0.0,65536,65536,0,65486,101.03744
h_151,65536,2457973,65489,100.88576,True,0.0,0.0,65536,65536,0,65489,100.88576
h_152,65536,2458355,65498,101.07282,True,0.0,0.0,65536,65536,0,65498,101.07282
h_153,32768,2554765,32739,100.97689,True,0.0,0.0,32768,32768,0,32739,100.97689
h_154,32768,2556720,32740,99.62963,True,0.0,0.0,32768,32768,0,32740,99.62963
h_155,131072,2459701,130816,101.98056,True,0.0,0.0,131072,131072,0,130816,101.98056
h_156,32768,2558829,32734,100.74504,True,0.0,0.0,32768,32768,0,32734,100.74504
h_157,281903,2312497,130405,117.98665,True,0.0,0.0,281903,281903,0,130405,117.98665
h_158,32768,2614043,32627,103.56755,True,0.0,0.0,32768,32768,0,32627,103.56755
h_159,32768,2621362,32574,103.19101,True,0.0,0.0,32768,32768,0,32574,103.19101
h_160,65536,2593066,65504,99.98454,True,0.0,0.0,65536,65536,0,65504,99.98454
h_161,32768,2684883,32289,118.49941,True,0.0,0.0,32768,32768,0,32289,118.49941
h_162,131072,2587747,131030,101.55942,True,0.0,0.0,131072,131072,0,131030,101.55942
h_163,32768,2696696,32744,102.84458,True,0.0,0.0,32768,32768,0,32744,102.84458
h_164,131072,2620644,130681,102.25274,True,0.0,0.0,131072,131072,0,130681,102.25274
h_165,131072,2622100,130908,103.52667,True,0.0,0.0,131072,131072,0,130908,103.52667
h_166,65536,2728370,65511,102.87693,True,0.0,0.0,65536,65536,0,65511,102.87693
h_167,65536,2731506,65508,103.45584,True,0.0,0.0,65536,65536,0,65508,103.45584
h_168,32768,2794794,32685,103.99051,True,0.0,0.0,32768,32768,0,32685,103.99051
h_169,32768,2808603,32636,102.35967,True,0.0,0.0,32768,32768,0,32636,102.35967
h_170,32768,2838628,32745,101.07569,True,0.0,0.0,32768,32768,0,32745,101.07569
h_171,131072,2741624,130264,101.81763,True,0.0,0.0,131072,131072,0,130264,101.81763
h_172,32768,2840800,32743,100.86571,True,0.0,0.0,32768,32768,0,32743,100.86571
h_173,32768,2843144,32742,101.4085,True,0.0,0.0,32768,32768,0,32742,101.4085
h_174,131072,2754294,130215,101.65752,True,0.0,0.0,131072,131072,0,130215,101.65752
h_175,131072,2757784,130861,103.08808,True,0.0,0.0,131072,131072,0,130861,103.08808
h_176,131072,2777076,130804,103.83472,True,0.0,0.0,131072,131072,0,130804,103.83472
h_177,131072,2784435,130857,103.22948,True,0.0,0.0,131072,131072,0,130857,103.22948
h_178,131072,2785982,130998,104.62751,True,0.0,0.0,131072,131072,0,130998,104.62751
h_179,131072,2921009,130707,104.30304,True,0.0,0.0,131072,131072,0,130707,104.30304
h_180,131072,2949960,131037,105.77678,True,0.0,0.0,131072,131072,0,131037,105.77678
h_181,131072,2950732,131018,105.33494,True,0.0,0.0,131072,131072,0,131018,105.33494
h_182,131072,2951641,131023,105.57473,True,0.0,0.0,131072,131072,0,131023,105.57473
h_183,131072,3115621,131021,105.19998,True,0.0,0.0,131072,131072,0,131021,105.19998
h_184,32768,3221596,32462,126.49006,True,0.0,0.0,32768,32768,0,32462,126.49006
h_185,32768,3222505,32412,124.32795,True,0.0,0.0,32768,32768,0,32412,124.32795
h_186,566326,2770690,435032,123.19518,False,0.0,0.0,566326,566326,0,435032,123.19518
h_187,131072,3225441,131018,103.76568,True,0.0,0.0,131072,131072,0,131018,103.76568
h_188,262144,3100200,261978,107.31319,True,0.0,0.0,262144,262144,0,261978,107.31319
h_189,262144,3100310,262048,106.57002,True,0.0,0.0,262144,262144,0,262048,106.57002
h_190,131072,3244452,131046,105.12585,True,0.0,0.0,131072,131072,0,131046,105.12585
h_191,131072,3275806,131042,104.4444,True,0.0,0.0,131072,131072,0,131042,104.4444
h_192,32768,3726392,32756,106.09638,True,0.0,0.0,32768,32768,0,32756,106.09638
h_193,32768,3734348,32753,105.5038,True,0.0,0.0,32768,32768,0,32753,105.5038
h_194,4096,4194304,4091,129.17393,True,0.0,0.0,4096,4096,0,4091,129.17393
h_195,4096,4194304,4089,131.65862,True,0.0,0.0,4096,4096,0,4089,131.65862
h_196,8192,4194304,8189,137.37037,True,0.0,0.0,8192,8192,0,8189,137.37037
h_197,8192,4194304,8184,134.07053,True,0.0,0.0,8192,8192,0,8184,134.07053
h_198,962897,4419758,148509,147.2709,False,0.0,0.0,962897,962897,0,148509,147.2709
h_199,875713,5105039,250420,111.31908,True,0.0,0.0,875713,875713,0,250420,111.31908
h_200,2394385,5021410,18271,17.7178,True,0.0,0.0,2394385,2394385,0,18271,17.7178
