file,n,m,FVS_size,runtime,validity,kernelization_time,gnn_candidate_time,initial_kernel_size,final_kernel_size,n_dynamic_reductions,solution_size,time_seconds
h_031,2048,18876,352,39.418699,True,0.040737,9.344063,2048,2048,0,352,39.418699
h_032,2048,20942,389,39.783526,True,0.044248,9.698231,2048,2048,0,389,39.783526
h_033,6301,20777,287,38.412586,True,0.124395,8.263208,6301,6301,0,287,38.412586
h_034,4983,22602,1768,59.096467,True,0.066487,28.983911,4983,4983,0,1768,59.096467
h_035,8192,30498,4183,42.194149,True,0.223159,11.91712,8192,8192,0,4183,42.194149
h_036,8192,30671,4110,41.123642,True,0.08333,10.984861,8192,8192,0,4110,41.123642
h_037,8192,30814,4171,41.272445,True,0.093258,11.122975,8192,8192,0,4171,41.272445
h_038,10876,39994,847,46.2685,True,0.18281,16.043705,10876,10876,0,847,46.2685
h_039,9473,43691,7481,90.448205,True,0.235639,60.095982,9473,9473,0,7481,90.448205
h_040,8192,45091,4873,42.840331,True,0.131333,12.615308,8192,8192,0,4873,42.840331
h_041,8192,45139,4977,42.945298,True,0.235032,12.612552,8192,8192,0,4977,42.945298
h_042,8192,45262,4924,42.304804,True,0.116609,12.101334,8192,8192,0,4924,42.304804
h_043,8192,50901,4667,41.717754,True,0.123216,11.497751,8192,8192,0,4667,41.717754
h_044,8192,51806,4550,41.881833,True,0.197962,11.591275,8192,8192,0,4550,41.881833
h_045,8192,54189,5331,55.52983,True,0.24005,25.171636,8192,8192,0,5331,55.52983
h_046,8192,54350,5246,54.189835,True,0.151599,23.920583,8192,8192,0,5246,54.189835
h_047,8192,54807,5237,54.634182,True,0.165476,24.340528,8192,8192,0,5237,54.634182
h_048,8192,54891,5256,55.928544,True,0.271191,25.544902,8192,8192,0,5256,55.928544
h_049,8192,57468,4653,43.567353,True,0.141832,13.317622,8192,8192,0,4653,43.567353
h_050,22687,54705,876,48.127713,True,0.236459,17.853036,22687,22687,0,876,48.127713
h_051,8192,71995,5530,43.820965,True,0.160072,13.5082,8192,8192,0,5530,43.820965
h_052,8192,72700,5592,44.925343,True,0.167153,14.603142,8192,8192,0,5592,44.925343
h_053,8192,73399,5675,44.823127,True,0.252144,14.399731,8192,8192,0,5675,44.823127
h_054,14882,67834,12574,90.579239,True,0.344354,60.058584,14882,14882,0,12574,90.579239
h_055,15268,74339,14195,90.752174,True,0.422003,60.103333,15268,15268,0,14195,90.752174
h_056,8192,82550,5291,47.637459,True,0.177742,17.302492,8192,8192,0,5291,47.637459
h_057,8192,83083,5428,60.59153,True,0.204176,30.202459,8192,8192,0,5428,60.59153
h_058,8192,92304,6805,55.067568,True,0.339374,24.460183,8192,8192,0,6805,55.067568
h_059,7115,103689,586,41.362586,True,0.172071,11.082155,7115,7115,0,586,41.362586
h_060,8192,110532,5901,82.753849,True,0.479502,52.056028,8192,8192,0,5901,82.753849
h_061,8192,112798,5846,80.042022,True,0.296258,49.569424,8192,8192,0,5846,80.042022
h_062,16384,104900,13273,54.245386,True,0.416337,23.382406,16384,16384,0,13273,54.245386
h_063,36682,88328,2279,65.812681,True,0.385983,35.368108,36682,36682,0,2279,65.812681
h_064,23131,107151,20719,91.064559,True,0.621745,60.108886,23131,23131,0,20719,91.064559
h_065,26475,106762,3684,6.889695,True,0.274358,6.563605,26475,26475,0,3684,6.889695
h_066,16384,119886,14519,59.484449,True,0.347592,28.42724,16384,16384,0,14519,59.484449
h_067,8192,138733,7479,75.585087,True,0.412279,44.965128,8192,8192,0,7479,75.585087
h_068,25678,121390,23508,91.328028,True,0.782457,60.114179,25678,25678,0,23508,91.328028
h_069,8192,156904,7768,90.801377,True,0.389619,60.088409,8192,8192,0,7768,90.801377
h_070,8192,168293,7223,91.322795,True,0.542492,60.093352,8192,8192,0,7223,91.322795
h_071,8192,168714,7816,87.818195,True,0.392626,57.147011,8192,8192,0,7816,87.818195
h_072,32078,149020,29328,91.581138,True,1.010548,60.065423,32078,32078,0,29328,91.581138
h_073,16384,166938,14413,73.664995,True,0.428801,42.866207,16384,16384,0,14413,73.664995
h_074,16384,169955,14350,61.021386,True,0.578814,29.621391,16384,16384,0,14350,61.021386
h_075,34978,169522,32856,91.794914,True,1.012287,60.118477,34978,34978,0,32856,91.794914
h_076,36705,170621,33660,91.807581,True,1.104716,60.102411,36705,36705,0,33660,91.807581
h_077,62586,147892,5091,90.875892,True,0.653666,60.100194,62586,62586,0,5091,90.875892
h_078,8192,204075,7869,73.969455,True,0.63425,42.872582,8192,8192,0,7869,73.969455
h_079,16384,216334,15431,79.847265,True,0.744255,48.663216,16384,16384,0,15431,79.847265
h_080,24818,227991,2755,6.928399,True,0.426427,6.499663,24818,24818,0,2755,6.928399
h_081,32768,224254,31757,91.450027,True,1.015627,60.072302,32768,32768,0,31757,91.450027
h_082,48665,222764,44361,92.235703,True,1.35069,60.112893,48665,48665,0,44361,92.235703
h_083,32768,256256,31099,91.487262,True,1.006026,60.101604,32768,32768,0,31099,91.487262
h_084,16384,273584,14960,91.262392,True,0.74013,60.107356,16384,16384,0,14960,91.262392
h_085,16384,283794,16078,91.702912,True,1.101256,60.11342,16384,16384,0,16078,91.702912
h_086,8192,295951,7969,91.38262,True,0.688792,60.111696,8192,8192,0,7969,91.38262
h_087,58960,269439,53492,92.717064,True,1.586303,60.110888,58960,58960,0,53492,92.717064
h_088,60892,286474,56326,93.33136,True,2.032729,60.100095,60892,60892,0,56326,93.33136
h_089,8192,358201,8058,91.568708,True,0.725594,60.079068,8192,8192,0,8058,91.568708
h_090,16384,353824,15908,91.814505,True,1.06764,60.077592,16384,16384,0,15908,91.814505
h_091,16384,354031,15971,91.91615,True,1.132597,60.089218,16384,16384,0,15971,91.91615
h_092,63674,306833,60583,93.419244,True,1.926682,60.099416,63674,63674,0,60583,93.419244
h_093,32768,363878,31828,92.216772,True,1.506882,60.089725,32768,32768,0,31828,92.216772
h_094,68946,335845,66081,93.825137,True,2.407132,60.108129,68946,68946,0,66081,93.825137
h_095,32768,409363,32347,92.54605,True,1.715032,60.1109,32768,32768,0,32347,92.54605
h_096,34546,421534,504,34.337741,True,0.978403,7.155103,34546,34546,0,504,34.337741
h_097,16384,458925,15874,92.433983,True,1.499896,60.077396,16384,16384,0,15874,92.433983
h_098,32768,503494,32212,92.80259,True,1.88378,60.071349,32768,32768,0,32212,92.80259
h_099,97898,447979,88743,95.179659,True,3.026957,60.310538,97898,97898,0,88743,95.179659
h_100,75879,508837,12444,55.042295,True,1.290922,23.567982,75879,75879,0,12444,55.042295
h_101,65536,618237,64884,93.389815,True,2.378145,60.105997,65536,65536,0,64884,93.389815
h_102,265214,418956,842,8.415577,True,1.715802,6.698532,265214,265214,0,842,8.415577
h_103,159316,544621,13303,1.561861,True,1.56161,0.0,159316,159316,0,13303,1.561861
h_104,65536,640429,64520,93.982741,True,2.767644,60.112536,65536,65536,0,64520,93.982741
h_105,65536,652583,65181,93.826746,True,2.73485,60.095244,65536,65536,0,65181,93.826746
h_106,65536,654158,65099,93.768651,True,2.686261,60.114845,65536,65536,0,65099,93.768651
h_107,32768,699385,32222,94.025581,True,2.543617,60.111654,32768,32768,0,32222,94.025581
h_108,65536,688044,65354,93.617362,True,2.521241,60.115436,65536,65536,0,65354,93.617362
h_109,8192,839576,8130,93.81535,True,1.960193,60.083309,8192,8192,0,8130,93.81535
h_110,32768,826394,32522,94.384965,True,2.821398,60.087893,32768,32768,0,32522,94.384965
h_111,77360,828161,22663,38.741026,True,1.638772,7.073297,77360,77360,0,22663,38.741026
h_112,8192,944523,8145,95.144595,True,2.605129,60.099917,8192,8192,0,8145,95.144595
h_113,194085,854377,18574,9.43091,True,2.535706,6.867836,194085,194085,0,18574,9.43091
h_114,187341,865700,173248,101.134949,True,6.957257,60.454592,187341,187341,0,173248,101.134949
h_115,262111,1234877,185105,99.536642,True,7.335449,60.379534,262111,262111,0,185105,99.536642
h_116,299580,1363755,272153,109.894267,True,11.632977,60.535017,299580,299580,0,272153,109.894267
h_117,325729,1469679,62125,99.569427,True,7.944331,60.131248,325729,325729,0,62125,99.569427
h_118,81306,1768135,56169,99.360513,True,5.871174,60.10352,81306,81306,0,56169,99.360513
h_119,342573,1619304,322575,113.968312,True,14.039787,60.601952,342573,342573,0,322575,113.968312
h_120,32768,2049515,32027,101.312621,True,6.106002,60.164986,32768,32768,0,32027,101.312621
h_121,16384,2076651,16357,101.549175,True,5.231435,60.168158,16384,16384,0,16357,101.549175
h_122,2048,2097152,2043,110.554504,True,4.933021,60.129303,2048,2048,0,2043,110.554504
h_123,4096,2097152,4083,111.027846,True,5.286893,60.161519,4096,4096,0,4083,111.027846
h_124,8192,2097152,8170,112.371798,True,6.85635,60.155812,8192,8192,0,8170,112.371798
h_125,16384,2097152,16231,115.483899,True,8.548951,60.129052,16384,16384,0,16231,115.483899
h_126,65536,2048311,65476,102.037049,True,7.607244,60.296412,65536,65536,0,65476,102.037049
h_127,32768,2128971,32713,101.615979,True,6.96577,60.178063,32768,32768,0,32713,101.615979
h_128,32768,2130600,32722,102.792563,True,7.962417,60.152317,32768,32768,0,32722,102.792563
h_129,32768,2148521,32220,112.871378,True,8.859137,60.113406,32768,32768,0,32220,112.871378
h_130,16384,2192284,16362,102.10758,True,6.711696,60.172314,16384,16384,0,16362,102.10758
h_131,16384,2194576,16364,102.307538,True,7.300735,60.173361,16384,16384,0,16364,102.307538
h_132,65536,2184865,65493,102.576875,True,8.201061,60.292407,65536,65536,0,65493,102.576875
h_133,131072,2130456,129670,103.923736,True,10.033396,60.411904,131072,131072,0,129670,103.923736
h_134,131072,2131741,130074,103.169258,True,9.465068,60.413175,131072,131072,0,130074,103.169258
h_135,32768,2235835,32283,102.074134,True,6.877884,60.142831,32768,32768,0,32283,102.074134
h_136,32768,2240608,32423,103.96377,True,8.309691,60.188612,32768,32768,0,32423,103.96377
h_137,32768,2241646,32291,104.218289,True,8.172643,60.167167,32768,32768,0,32291,104.218289
h_138,32768,2270902,32731,102.503064,True,7.227602,60.153066,32768,32768,0,32731,102.503064
h_139,16384,2293868,16367,102.309495,True,6.176506,60.162926,16384,16384,0,16367,102.309495
h_140,131072,2199584,129202,102.077575,True,8.22733,60.398159,131072,131072,0,129202,102.077575
h_141,65536,2321780,65499,102.89016,True,8.132337,60.290833,65536,65536,0,65499,102.89016
h_142,131072,2294338,130635,104.220291,True,10.014495,60.399802,131072,131072,0,130635,104.220291
h_143,32768,2412833,32738,102.908709,True,6.934476,60.166217,32768,32768,0,32738,102.908709
h_144,32768,2416672,32738,102.741328,True,7.68226,60.18512,32768,32768,0,32738,102.741328
h_145,32768,2416820,32740,102.263248,True,6.870561,60.181197,32768,32768,0,32740,102.263248
h_146,131072,2322563,130432,103.380956,True,8.63755,60.429536,131072,131072,0,130432,103.380956
h_147,32768,2422154,32402,105.312535,True,9.039476,60.132829,32768,32768,0,32402,105.312535
h_148,432535,2038645,267274,120.389801,False,19.271503,60.686168,432535,432535,0,267274,120.389801
h_149,131072,2340382,130402,105.134812,True,10.031183,60.389039,131072,131072,0,130402,105.134812
h_150,65536,2456589,65497,104.260638,True,8.644373,60.362262,65536,65536,0,65497,104.260638
h_151,65536,2457973,65498,104.781057,True,8.714056,60.297716,65536,65536,0,65498,104.781057
h_152,65536,2458355,65509,105.964566,True,10.406135,60.314932,65536,65536,0,65509,105.964566
h_153,32768,2554765,32750,107.190318,True,9.729895,60.21246,32768,32768,0,32750,107.190318
h_154,32768,2556720,32749,105.114877,True,8.921568,60.196731,32768,32768,0,32749,105.114877
h_155,131072,2459701,130826,106.28651,True,11.515577,60.390672,131072,131072,0,130826,106.28651
h_156,32768,2558829,32749,105.575941,True,8.838451,60.202743,32768,32768,0,32749,105.575941
h_157,281903,2312497,130451,133.769077,True,41.358729,60.366599,281903,281903,0,130451,133.769077
h_158,32768,2614043,32636,108.786362,True,12.147332,60.190989,32768,32768,0,32636,108.786362
h_159,32768,2621362,32584,107.8255,True,10.451331,60.151664,32768,32768,0,32584,107.8255
h_160,65536,2593066,65511,104.3773,True,8.44369,60.294155,65536,65536,0,65511,104.3773
h_161,32768,2684883,32290,125.477411,True,11.369625,60.171055,32768,32768,0,32290,125.477411
h_162,131072,2587747,131044,104.031668,True,8.807378,60.421417,131072,131072,0,131044,104.031668
h_163,32768,2696696,32752,106.56138,True,10.845474,60.18702,32768,32768,0,32752,106.56138
h_164,131072,2620644,130694,105.683921,True,10.365466,60.417706,131072,131072,0,130694,105.683921
h_165,131072,2622100,130915,107.191604,True,11.448801,60.377032,131072,131072,0,130915,107.191604
h_166,65536,2728370,65517,107.269397,True,10.913403,60.263599,65536,65536,0,65517,107.269397
h_167,65536,2731506,65515,110.327991,True,13.56024,60.320205,65536,65536,0,65515,110.327991
h_168,32768,2794794,32693,108.536086,True,10.756627,60.202238,32768,32768,0,32693,108.536086
h_169,32768,2808603,32644,108.848789,True,11.821865,60.171077,32768,32768,0,32644,108.848789
h_170,32768,2838628,32752,104.203488,True,8.182983,60.197484,32768,32768,0,32752,104.203488
h_171,131072,2741624,130278,106.904109,True,10.550728,60.403534,131072,131072,0,130278,106.904109
h_172,32768,2840800,32753,104.916452,True,7.98069,60.204404,32768,32768,0,32753,104.916452
h_173,32768,2843144,32752,106.667606,True,9.740336,60.152533,32768,32768,0,32752,106.667606
h_174,131072,2754294,130228,106.532848,True,10.383409,60.424859,131072,131072,0,130228,106.532848
h_175,131072,2757784,130876,108.531927,True,11.676555,60.494418,131072,131072,0,130876,108.531927
h_176,131072,2777076,130817,109.629304,True,13.95705,60.417379,131072,131072,0,130817,109.629304
h_177,131072,2784435,130871,108.514698,True,12.181629,60.403954,131072,131072,0,130871,108.514698
h_178,131072,2785982,131006,109.278548,True,13.366785,60.435615,131072,131072,0,131006,109.278548
h_179,131072,2921009,130721,108.630538,True,12.705723,60.401454,131072,131072,0,130721,108.630538
h_180,131072,2949960,131046,109.85356,True,13.897445,60.440452,131072,131072,0,131046,109.85356
h_181,131072,2950732,131025,110.040924,True,14.079986,60.418641,131072,131072,0,131025,110.040924
h_182,131072,2951641,131029,111.264458,True,15.224052,60.416547,131072,131072,0,131029,111.264458
h_183,131072,3115621,131027,108.603889,True,12.831209,60.441991,131072,131072,0,131027,108.603889
h_184,32768,3221596,32463,133.328148,True,14.251344,60.191731,32768,32768,0,32463,133.328148
h_185,32768,3222505,32414,132.799515,True,16.617281,60.208778,32768,32768,0,32414,132.799515
h_186,566326,2770690,145086,131.070555,False,26.269365,60.858085,566326,566326,0,145086,131.070555
h_187,131072,3225441,131027,109.185455,True,11.728752,60.436948,131072,131072,0,131027,109.185455
h_188,262144,3100200,261989,111.203506,True,15.823823,60.586356,262144,262144,0,261989,111.203506
h_189,262144,3100310,262059,112.566525,True,17.159043,60.566791,262144,262144,0,262059,112.566525
h_190,131072,3244452,131055,111.286483,True,14.907795,60.400075,131072,131072,0,131055,111.286483
h_191,131072,3275806,131050,114.536992,True,13.328325,60.387271,131072,131072,0,131050,114.536992
h_192,32768,3726392,32760,117.58302,True,17.776128,60.177488,32768,32768,0,32760,117.58302
h_193,32768,3734348,32759,113.182543,True,13.224754,60.206231,32768,32768,0,32759,113.182543
h_194,4096,4194304,4091,140.039593,True,13.404065,60.156885,4096,4096,0,4091,140.039593
h_195,4096,4194304,4090,144.452485,True,14.388337,60.215798,4096,4096,0,4090,144.452485
h_196,8192,4194304,8190,144.492847,True,14.765733,60.210798,8192,8192,0,8190,144.492847
h_197,8192,4194304,8185,142.944186,True,15.254617,60.230715,8192,8192,0,8185,142.944186
h_198,962897,4419758,40546,157.861299,False,45.146376,61.180469,962897,962897,0,40546,157.861299
h_199,875713,5105039,250434,115.975387,True,21.351531,60.575314,875713,875713,0,250434,115.975387
h_200,2394385,5021410,18269,28.462714,True,21.326524,6.554128,2394385,2394385,0,18269,28.462714
